cell_id,center_lat,center_lon,lat_min,lat_max,lon_min,lon_max,radius_km_approx,species_count,file
cell_N02p50_E022p50_g5deg,2.5,22.5,0.0,5.0,20.0,25.0,393.39,641,cells/cell_N02p50_E022p50_g5deg.txt
cell_N02p50_E027p50_g5deg,2.5,27.5,0.0,5.0,25.0,30.0,393.39,641,cells/cell_N02p50_E027p50_g5deg.txt
cell_N02p50_E032p50_g5deg,2.5,32.5,0.0,5.0,30.0,35.0,393.39,681,cells/cell_N02p50_E032p50_g5deg.txt
cell_N02p50_E037p50_g5deg,2.5,37.5,0.0,5.0,35.0,40.0,393.39,523,cells/cell_N02p50_E037p50_g5deg.txt
cell_N02p50_E042p50_g5deg,2.5,42.5,0.0,5.0,40.0,45.0,393.39,542,cells/cell_N02p50_E042p50_g5deg.txt
cell_N02p50_E047p50_g5deg,2.5,47.5,0.0,5.0,45.0,50.0,393.39,450,cells/cell_N02p50_E047p50_g5deg.txt
cell_N02p50_E052p50_g5deg,2.5,52.5,0.0,5.0,50.0,55.0,393.39,448,cells/cell_N02p50_E052p50_g5deg.txt
cell_N02p50_E057p50_g5deg,2.5,57.5,0.0,5.0,55.0,60.0,393.39,512,cells/cell_N02p50_E057p50_g5deg.txt
cell_N02p50_E062p50_g5deg,2.5,62.5,0.0,5.0,60.0,65.0,393.39,383,cells/cell_N02p50_E062p50_g5deg.txt
cell_N02p50_E067p50_g5deg,2.5,67.5,0.0,5.0,65.0,70.0,393.39,198,cells/cell_N02p50_E067p50_g5deg.txt
cell_N02p50_E072p50_g5deg,2.5,72.5,0.0,5.0,70.0,75.0,393.39,154,cells/cell_N02p50_E072p50_g5deg.txt
cell_N02p50_E077p50_g5deg,2.5,77.5,0.0,5.0,75.0,80.0,393.39,233,cells/cell_N02p50_E077p50_g5deg.txt
cell_N02p50_E082p50_g5deg,2.5,82.5,0.0,5.0,80.0,85.0,393.39,287,cells/cell_N02p50_E082p50_g5deg.txt
cell_N02p50_E087p50_g5deg,2.5,87.5,0.0,5.0,85.0,90.0,393.39,607,cells/cell_N02p50_E087p50_g5deg.txt
cell_N02p50_E092p50_g5deg,2.5,92.5,0.0,5.0,90.0,95.0,393.39,518,cells/cell_N02p50_E092p50_g5deg.txt
cell_N02p50_E097p50_g5deg,2.5,97.5,0.0,5.0,95.0,100.0,393.39,495,cells/cell_N02p50_E097p50_g5deg.txt
cell_N02p50_E102p50_g5deg,2.5,102.5,0.0,5.0,100.0,105.0,393.39,532,cells/cell_N02p50_E102p50_g5deg.txt
cell_N02p50_E107p50_g5deg,2.5,107.5,0.0,5.0,105.0,110.0,393.39,586,cells/cell_N02p50_E107p50_g5deg.txt
cell_N02p50_E112p50_g5deg,2.5,112.5,0.0,5.0,110.0,115.0,393.39,523,cells/cell_N02p50_E112p50_g5deg.txt
cell_N02p50_E117p50_g5deg,2.5,117.5,0.0,5.0,115.0,120.0,393.39,505,cells/cell_N02p50_E117p50_g5deg.txt
cell_N02p50_E122p50_g5deg,2.5,122.5,0.0,5.0,120.0,125.0,393.39,350,cells/cell_N02p50_E122p50_g5deg.txt
cell_N02p50_E127p50_g5deg,2.5,127.5,0.0,5.0,125.0,130.0,393.39,338,cells/cell_N02p50_E127p50_g5deg.txt
cell_N02p50_E132p50_g5deg,2.5,132.5,0.0,5.0,130.0,135.0,393.39,422,cells/cell_N02p50_E132p50_g5deg.txt
cell_N02p50_E137p50_g5deg,2.5,137.5,0.0,5.0,135.0,140.0,393.39,378,cells/cell_N02p50_E137p50_g5deg.txt
cell_N02p50_E142p50_g5deg,2.5,142.5,0.0,5.0,140.0,145.0,393.39,376,cells/cell_N02p50_E142p50_g5deg.txt
cell_N02p50_E147p50_g5deg,2.5,147.5,0.0,5.0,145.0,150.0,393.39,140,cells/cell_N02p50_E147p50_g5deg.txt
cell_N02p50_E152p50_g5deg,2.5,152.5,0.0,5.0,150.0,155.0,393.39,136,cells/cell_N02p50_E152p50_g5deg.txt
cell_N02p50_E157p50_g5deg,2.5,157.5,0.0,5.0,155.0,160.0,393.39,134,cells/cell_N02p50_E157p50_g5deg.txt
cell_N02p50_E162p50_g5deg,2.5,162.5,0.0,5.0,160.0,165.0,393.39,136,cells/cell_N02p50_E162p50_g5deg.txt
cell_N02p50_E167p50_g5deg,2.5,167.5,0.0,5.0,165.0,170.0,393.39,92,cells/cell_N02p50_E167p50_g5deg.txt
cell_N02p50_E172p50_g5deg,2.5,172.5,0.0,5.0,170.0,175.0,393.39,60,cells/cell_N02p50_E172p50_g5deg.txt
cell_N02p50_E177p50_g5deg,2.5,177.5,0.0,5.0,175.0,180.0,393.39,64,cells/cell_N02p50_E177p50_g5deg.txt
cell_N07p50_W177p50_g5deg,7.5,-177.5,5.0,10.0,-180.0,-175.0,391.9,106,cells/cell_N07p50_W177p50_g5deg.txt
cell_N07p50_W172p50_g5deg,7.5,-172.5,5.0,10.0,-175.0,-170.0,391.9,92,cells/cell_N07p50_W172p50_g5deg.txt
cell_N07p50_W167p50_g5deg,7.5,-167.5,5.0,10.0,-170.0,-165.0,391.9,75,cells/cell_N07p50_W167p50_g5deg.txt
cell_N07p50_W162p50_g5deg,7.5,-162.5,5.0,10.0,-165.0,-160.0,391.9,53,cells/cell_N07p50_W162p50_g5deg.txt
cell_N07p50_W157p50_g5deg,7.5,-157.5,5.0,10.0,-160.0,-155.0,391.9,49,cells/cell_N07p50_W157p50_g5deg.txt
cell_N07p50_W152p50_g5deg,7.5,-152.5,5.0,10.0,-155.0,-150.0,391.9,47,cells/cell_N07p50_W152p50_g5deg.txt
cell_N07p50_W147p50_g5deg,7.5,-147.5,5.0,10.0,-150.0,-145.0,391.9,46,cells/cell_N07p50_W147p50_g5deg.txt
cell_N07p50_W142p50_g5deg,7.5,-142.5,5.0,10.0,-145.0,-140.0,391.9,54,cells/cell_N07p50_W142p50_g5deg.txt
cell_N07p50_W137p50_g5deg,7.5,-137.5,5.0,10.0,-140.0,-135.0,391.9,83,cells/cell_N07p50_W137p50_g5deg.txt
cell_N07p50_W132p50_g5deg,7.5,-132.5,5.0,10.0,-135.0,-130.0,391.9,267,cells/cell_N07p50_W132p50_g5deg.txt
cell_N07p50_W127p50_g5deg,7.5,-127.5,5.0,10.0,-130.0,-125.0,391.9,279,cells/cell_N07p50_W127p50_g5deg.txt
cell_N07p50_W122p50_g5deg,7.5,-122.5,5.0,10.0,-125.0,-120.0,391.9,410,cells/cell_N07p50_W122p50_g5deg.txt
cell_N07p50_W117p50_g5deg,7.5,-117.5,5.0,10.0,-120.0,-115.0,391.9,477,cells/cell_N07p50_W117p50_g5deg.txt
cell_N07p50_W112p50_g5deg,7.5,-112.5,5.0,10.0,-115.0,-110.0,391.9,473,cells/cell_N07p50_W112p50_g5deg.txt
cell_N07p50_W107p50_g5deg,7.5,-107.5,5.0,10.0,-110.0,-105.0,391.9,475,cells/cell_N07p50_W107p50_g5deg.txt
cell_N07p50_W102p50_g5deg,7.5,-102.5,5.0,10.0,-105.0,-100.0,391.9,494,cells/cell_N07p50_W102p50_g5deg.txt
cell_N07p50_W097p50_g5deg,7.5,-97.5,5.0,10.0,-100.0,-95.0,391.9,521,cells/cell_N07p50_W097p50_g5deg.txt
cell_N07p50_W092p50_g5deg,7.5,-92.5,5.0,10.0,-95.0,-90.0,391.9,369,cells/cell_N07p50_W092p50_g5deg.txt
cell_N07p50_W087p50_g5deg,7.5,-87.5,5.0,10.0,-90.0,-85.0,391.9,386,cells/cell_N07p50_W087p50_g5deg.txt
cell_N07p50_W082p50_g5deg,7.5,-82.5,5.0,10.0,-85.0,-80.0,391.9,469,cells/cell_N07p50_W082p50_g5deg.txt
cell_N07p50_W077p50_g5deg,7.5,-77.5,5.0,10.0,-80.0,-75.0,391.9,819,cells/cell_N07p50_W077p50_g5deg.txt
cell_N07p50_W072p50_g5deg,7.5,-72.5,5.0,10.0,-75.0,-70.0,391.9,876,cells/cell_N07p50_W072p50_g5deg.txt
cell_N07p50_W067p50_g5deg,7.5,-67.5,5.0,10.0,-70.0,-65.0,391.9,1010,cells/cell_N07p50_W067p50_g5deg.txt
cell_N07p50_W062p50_g5deg,7.5,-62.5,5.0,10.0,-65.0,-60.0,391.9,942,cells/cell_N07p50_W062p50_g5deg.txt
cell_N07p50_W057p50_g5deg,7.5,-57.5,5.0,10.0,-60.0,-55.0,391.9,761,cells/cell_N07p50_W057p50_g5deg.txt
cell_N07p50_W052p50_g5deg,7.5,-52.5,5.0,10.0,-55.0,-50.0,391.9,709,cells/cell_N07p50_W052p50_g5deg.txt
cell_N07p50_W047p50_g5deg,7.5,-47.5,5.0,10.0,-50.0,-45.0,391.9,739,cells/cell_N07p50_W047p50_g5deg.txt
cell_N07p50_W042p50_g5deg,7.5,-42.5,5.0,10.0,-45.0,-40.0,391.9,766,cells/cell_N07p50_W042p50_g5deg.txt
cell_N07p50_W037p50_g5deg,7.5,-37.5,5.0,10.0,-40.0,-35.0,391.9,669,cells/cell_N07p50_W037p50_g5deg.txt
cell_N07p50_W032p50_g5deg,7.5,-32.5,5.0,10.0,-35.0,-30.0,391.9,413,cells/cell_N07p50_W032p50_g5deg.txt
cell_N07p50_W027p50_g5deg,7.5,-27.5,5.0,10.0,-30.0,-25.0,391.9,105,cells/cell_N07p50_W027p50_g5deg.txt
cell_N07p50_W022p50_g5deg,7.5,-22.5,5.0,10.0,-25.0,-20.0,391.9,319,cells/cell_N07p50_W022p50_g5deg.txt
cell_N07p50_W017p50_g5deg,7.5,-17.5,5.0,10.0,-20.0,-15.0,391.9,419,cells/cell_N07p50_W017p50_g5deg.txt
cell_N07p50_W012p50_g5deg,7.5,-12.5,5.0,10.0,-15.0,-10.0,391.9,444,cells/cell_N07p50_W012p50_g5deg.txt
cell_N07p50_W007p50_g5deg,7.5,-7.5,5.0,10.0,-10.0,-5.0,391.9,442,cells/cell_N07p50_W007p50_g5deg.txt
cell_N07p50_W002p50_g5deg,7.5,-2.5,5.0,10.0,-5.0,0.0,391.9,458,cells/cell_N07p50_W002p50_g5deg.txt
cell_N07p50_E002p50_g5deg,7.5,2.5,5.0,10.0,0.0,5.0,391.9,496,cells/cell_N07p50_E002p50_g5deg.txt
cell_N07p50_E007p50_g5deg,7.5,7.5,5.0,10.0,5.0,10.0,391.9,517,cells/cell_N07p50_E007p50_g5deg.txt
cell_N07p50_E012p50_g5deg,7.5,12.5,5.0,10.0,10.0,15.0,391.9,559,cells/cell_N07p50_E012p50_g5deg.txt
cell_N07p50_E017p50_g5deg,7.5,17.5,5.0,10.0,15.0,20.0,391.9,582,cells/cell_N07p50_E017p50_g5deg.txt
cell_N07p50_E022p50_g5deg,7.5,22.5,5.0,10.0,20.0,25.0,391.9,663,cells/cell_N07p50_E022p50_g5deg.txt
cell_N07p50_E027p50_g5deg,7.5,27.5,5.0,10.0,25.0,30.0,391.9,757,cells/cell_N07p50_E027p50_g5deg.txt
cell_N07p50_E032p50_g5deg,7.5,32.5,5.0,10.0,30.0,35.0,391.9,606,cells/cell_N07p50_E032p50_g5deg.txt
cell_N07p50_E037p50_g5deg,7.5,37.5,5.0,10.0,35.0,40.0,391.9,508,cells/cell_N07p50_E037p50_g5deg.txt
cell_N07p50_E042p50_g5deg,7.5,42.5,5.0,10.0,40.0,45.0,391.9,543,cells/cell_N07p50_E042p50_g5deg.txt
cell_N07p50_E047p50_g5deg,7.5,47.5,5.0,10.0,45.0,50.0,391.9,569,cells/cell_N07p50_E047p50_g5deg.txt
cell_N07p50_E052p50_g5deg,7.5,52.5,5.0,10.0,50.0,55.0,391.9,482,cells/cell_N07p50_E052p50_g5deg.txt
cell_N07p50_E057p50_g5deg,7.5,57.5,5.0,10.0,55.0,60.0,391.9,311,cells/cell_N07p50_E057p50_g5deg.txt
cell_N07p50_E062p50_g5deg,7.5,62.5,5.0,10.0,60.0,65.0,391.9,348,cells/cell_N07p50_E062p50_g5deg.txt
cell_N07p50_E067p50_g5deg,7.5,67.5,5.0,10.0,65.0,70.0,391.9,280,cells/cell_N07p50_E067p50_g5deg.txt
cell_N07p50_E072p50_g5deg,7.5,72.5,5.0,10.0,70.0,75.0,391.9,207,cells/cell_N07p50_E072p50_g5deg.txt
cell_N07p50_E077p50_g5deg,7.5,77.5,5.0,10.0,75.0,80.0,391.9,255,cells/cell_N07p50_E077p50_g5deg.txt
cell_N07p50_E082p50_g5deg,7.5,82.5,5.0,10.0,80.0,85.0,391.9,299,cells/cell_N07p50_E082p50_g5deg.txt
cell_N07p50_E087p50_g5deg,7.5,87.5,5.0,10.0,85.0,90.0,391.9,346,cells/cell_N07p50_E087p50_g5deg.txt
cell_N07p50_E092p50_g5deg,7.5,92.5,5.0,10.0,90.0,95.0,391.9,534,cells/cell_N07p50_E092p50_g5deg.txt
cell_N07p50_E097p50_g5deg,7.5,97.5,5.0,10.0,95.0,100.0,391.9,616,cells/cell_N07p50_E097p50_g5deg.txt
cell_N07p50_E102p50_g5deg,7.5,102.5,5.0,10.0,100.0,105.0,391.9,638,cells/cell_N07p50_E102p50_g5deg.txt
cell_N07p50_E107p50_g5deg,7.5,107.5,5.0,10.0,105.0,110.0,391.9,730,cells/cell_N07p50_E107p50_g5deg.txt
cell_N07p50_E112p50_g5deg,7.5,112.5,5.0,10.0,110.0,115.0,391.9,770,cells/cell_N07p50_E112p50_g5deg.txt
cell_N07p50_E117p50_g5deg,7.5,117.5,5.0,10.0,115.0,120.0,391.9,514,cells/cell_N07p50_E117p50_g5deg.txt
cell_N07p50_E122p50_g5deg,7.5,122.5,5.0,10.0,120.0,125.0,391.9,299,cells/cell_N07p50_E122p50_g5deg.txt
cell_N07p50_E127p50_g5deg,7.5,127.5,5.0,10.0,125.0,130.0,391.9,267,cells/cell_N07p50_E127p50_g5deg.txt
cell_N07p50_E132p50_g5deg,7.5,132.5,5.0,10.0,130.0,135.0,391.9,161,cells/cell_N07p50_E132p50_g5deg.txt
cell_N07p50_E137p50_g5deg,7.5,137.5,5.0,10.0,135.0,140.0,391.9,81,cells/cell_N07p50_E137p50_g5deg.txt
cell_N07p50_E142p50_g5deg,7.5,142.5,5.0,10.0,140.0,145.0,391.9,95,cells/cell_N07p50_E142p50_g5deg.txt
cell_N07p50_E147p50_g5deg,7.5,147.5,5.0,10.0,145.0,150.0,391.9,122,cells/cell_N07p50_E147p50_g5deg.txt
cell_N07p50_E152p50_g5deg,7.5,152.5,5.0,10.0,150.0,155.0,391.9,123,cells/cell_N07p50_E152p50_g5deg.txt
cell_N07p50_E157p50_g5deg,7.5,157.5,5.0,10.0,155.0,160.0,391.9,135,cells/cell_N07p50_E157p50_g5deg.txt
cell_N07p50_E162p50_g5deg,7.5,162.5,5.0,10.0,160.0,165.0,391.9,142,cells/cell_N07p50_E162p50_g5deg.txt
cell_N07p50_E167p50_g5deg,7.5,167.5,5.0,10.0,165.0,170.0,391.9,89,cells/cell_N07p50_E167p50_g5deg.txt
cell_N07p50_E172p50_g5deg,7.5,172.5,5.0,10.0,170.0,175.0,391.9,61,cells/cell_N07p50_E172p50_g5deg.txt
cell_N07p50_E177p50_g5deg,7.5,177.5,5.0,10.0,175.0,180.0,391.9,65,cells/cell_N07p50_E177p50_g5deg.txt
cell_N12p50_W177p50_g5deg,12.5,-177.5,10.0,15.0,-180.0,-175.0,388.94,86,cells/cell_N12p50_W177p50_g5deg.txt
cell_N12p50_W172p50_g5deg,12.5,-172.5,10.0,15.0,-175.0,-170.0,388.94,58,cells/cell_N12p50_W172p50_g5deg.txt
cell_N12p50_W167p50_g5deg,12.5,-167.5,10.0,15.0,-170.0,-165.0,388.94,52,cells/cell_N12p50_W167p50_g5deg.txt
cell_N12p50_W162p50_g5deg,12.5,-162.5,10.0,15.0,-165.0,-160.0,388.94,60,cells/cell_N12p50_W162p50_g5deg.txt
cell_N12p50_W157p50_g5deg,12.5,-157.5,10.0,15.0,-160.0,-155.0,388.94,54,cells/cell_N12p50_W157p50_g5deg.txt
cell_N12p50_W152p50_g5deg,12.5,-152.5,10.0,15.0,-155.0,-150.0,388.94,49,cells/cell_N12p50_W152p50_g5deg.txt
cell_N12p50_W147p50_g5deg,12.5,-147.5,10.0,15.0,-150.0,-145.0,388.94,49,cells/cell_N12p50_W147p50_g5deg.txt
cell_N12p50_W142p50_g5deg,12.5,-142.5,10.0,15.0,-145.0,-140.0,388.94,49,cells/cell_N12p50_W142p50_g5deg.txt
cell_N12p50_W137p50_g5deg,12.5,-137.5,10.0,15.0,-140.0,-135.0,388.94,70,cells/cell_N12p50_W137p50_g5deg.txt
cell_N12p50_W132p50_g5deg,12.5,-132.5,10.0,15.0,-135.0,-130.0,388.94,275,cells/cell_N12p50_W132p50_g5deg.txt
cell_N12p50_W127p50_g5deg,12.5,-127.5,10.0,15.0,-130.0,-125.0,388.94,279,cells/cell_N12p50_W127p50_g5deg.txt
cell_N12p50_W122p50_g5deg,12.5,-122.5,10.0,15.0,-125.0,-120.0,388.94,268,cells/cell_N12p50_W122p50_g5deg.txt
cell_N12p50_W117p50_g5deg,12.5,-117.5,10.0,15.0,-120.0,-115.0,388.94,342,cells/cell_N12p50_W117p50_g5deg.txt
cell_N12p50_W112p50_g5deg,12.5,-112.5,10.0,15.0,-115.0,-110.0,388.94,482,cells/cell_N12p50_W112p50_g5deg.txt
cell_N12p50_W107p50_g5deg,12.5,-107.5,10.0,15.0,-110.0,-105.0,388.94,481,cells/cell_N12p50_W107p50_g5deg.txt
cell_N12p50_W102p50_g5deg,12.5,-102.5,10.0,15.0,-105.0,-100.0,388.94,512,cells/cell_N12p50_W102p50_g5deg.txt
cell_N12p50_W097p50_g5deg,12.5,-97.5,10.0,15.0,-100.0,-95.0,388.94,564,cells/cell_N12p50_W097p50_g5deg.txt
cell_N12p50_W092p50_g5deg,12.5,-92.5,10.0,15.0,-95.0,-90.0,388.94,523,cells/cell_N12p50_W092p50_g5deg.txt
cell_N12p50_W087p50_g5deg,12.5,-87.5,10.0,15.0,-90.0,-85.0,388.94,581,cells/cell_N12p50_W087p50_g5deg.txt
cell_N12p50_W082p50_g5deg,12.5,-82.5,10.0,15.0,-85.0,-80.0,388.94,686,cells/cell_N12p50_W082p50_g5deg.txt
cell_N12p50_W077p50_g5deg,12.5,-77.5,10.0,15.0,-80.0,-75.0,388.94,722,cells/cell_N12p50_W077p50_g5deg.txt
cell_N12p50_W072p50_g5deg,12.5,-72.5,10.0,15.0,-75.0,-70.0,388.94,641,cells/cell_N12p50_W072p50_g5deg.txt
cell_N12p50_W067p50_g5deg,12.5,-67.5,10.0,15.0,-70.0,-65.0,388.94,423,cells/cell_N12p50_W067p50_g5deg.txt
cell_N12p50_W062p50_g5deg,12.5,-62.5,10.0,15.0,-65.0,-60.0,388.94,353,cells/cell_N12p50_W062p50_g5deg.txt
cell_N12p50_W057p50_g5deg,12.5,-57.5,10.0,15.0,-60.0,-55.0,388.94,440,cells/cell_N12p50_W057p50_g5deg.txt
cell_N12p50_W052p50_g5deg,12.5,-52.5,10.0,15.0,-55.0,-50.0,388.94,608,cells/cell_N12p50_W052p50_g5deg.txt
cell_N12p50_W047p50_g5deg,12.5,-47.5,10.0,15.0,-50.0,-45.0,388.94,642,cells/cell_N12p50_W047p50_g5deg.txt
cell_N12p50_W042p50_g5deg,12.5,-42.5,10.0,15.0,-45.0,-40.0,388.94,763,cells/cell_N12p50_W042p50_g5deg.txt
cell_N12p50_W037p50_g5deg,12.5,-37.5,10.0,15.0,-40.0,-35.0,388.94,565,cells/cell_N12p50_W037p50_g5deg.txt
cell_N12p50_W032p50_g5deg,12.5,-32.5,10.0,15.0,-35.0,-30.0,388.94,101,cells/cell_N12p50_W032p50_g5deg.txt
cell_N12p50_W027p50_g5deg,12.5,-27.5,10.0,15.0,-30.0,-25.0,388.94,102,cells/cell_N12p50_W027p50_g5deg.txt
cell_N12p50_W022p50_g5deg,12.5,-22.5,10.0,15.0,-25.0,-20.0,388.94,182,cells/cell_N12p50_W022p50_g5deg.txt
cell_N12p50_W017p50_g5deg,12.5,-17.5,10.0,15.0,-20.0,-15.0,388.94,397,cells/cell_N12p50_W017p50_g5deg.txt
cell_N12p50_W012p50_g5deg,12.5,-12.5,10.0,15.0,-15.0,-10.0,388.94,450,cells/cell_N12p50_W012p50_g5deg.txt
cell_N12p50_W007p50_g5deg,12.5,-7.5,10.0,15.0,-10.0,-5.0,388.94,447,cells/cell_N12p50_W007p50_g5deg.txt
cell_N12p50_W002p50_g5deg,12.5,-2.5,10.0,15.0,-5.0,0.0,388.94,475,cells/cell_N12p50_W002p50_g5deg.txt
cell_N12p50_E002p50_g5deg,12.5,2.5,10.0,15.0,0.0,5.0,388.94,503,cells/cell_N12p50_E002p50_g5deg.txt
cell_N12p50_E007p50_g5deg,12.5,7.5,10.0,15.0,5.0,10.0,388.94,504,cells/cell_N12p50_E007p50_g5deg.txt
cell_N12p50_E012p50_g5deg,12.5,12.5,10.0,15.0,10.0,15.0,388.94,533,cells/cell_N12p50_E012p50_g5deg.txt
cell_N12p50_E017p50_g5deg,12.5,17.5,10.0,15.0,15.0,20.0,388.94,449,cells/cell_N12p50_E017p50_g5deg.txt
cell_N12p50_E022p50_g5deg,12.5,22.5,10.0,15.0,20.0,25.0,388.94,443,cells/cell_N12p50_E022p50_g5deg.txt
cell_N12p50_E027p50_g5deg,12.5,27.5,10.0,15.0,25.0,30.0,388.94,390,cells/cell_N12p50_E027p50_g5deg.txt
cell_N12p50_E032p50_g5deg,12.5,32.5,10.0,15.0,30.0,35.0,388.94,539,cells/cell_N12p50_E032p50_g5deg.txt
cell_N12p50_E037p50_g5deg,12.5,37.5,10.0,15.0,35.0,40.0,388.94,549,cells/cell_N12p50_E037p50_g5deg.txt
cell_N12p50_E042p50_g5deg,12.5,42.5,10.0,15.0,40.0,45.0,388.94,610,cells/cell_N12p50_E042p50_g5deg.txt
cell_N12p50_E047p50_g5deg,12.5,47.5,10.0,15.0,45.0,50.0,388.94,349,cells/cell_N12p50_E047p50_g5deg.txt
cell_N12p50_E052p50_g5deg,12.5,52.5,10.0,15.0,50.0,55.0,388.94,314,cells/cell_N12p50_E052p50_g5deg.txt
cell_N12p50_E057p50_g5deg,12.5,57.5,10.0,15.0,55.0,60.0,388.94,358,cells/cell_N12p50_E057p50_g5deg.txt
cell_N12p50_E062p50_g5deg,12.5,62.5,10.0,15.0,60.0,65.0,388.94,408,cells/cell_N12p50_E062p50_g5deg.txt
cell_N12p50_E067p50_g5deg,12.5,67.5,10.0,15.0,65.0,70.0,388.94,335,cells/cell_N12p50_E067p50_g5deg.txt
cell_N12p50_E072p50_g5deg,12.5,72.5,10.0,15.0,70.0,75.0,388.94,268,cells/cell_N12p50_E072p50_g5deg.txt
cell_N12p50_E077p50_g5deg,12.5,77.5,10.0,15.0,75.0,80.0,388.94,321,cells/cell_N12p50_E077p50_g5deg.txt
cell_N12p50_E082p50_g5deg,12.5,82.5,10.0,15.0,80.0,85.0,388.94,376,cells/cell_N12p50_E082p50_g5deg.txt
cell_N12p50_E087p50_g5deg,12.5,87.5,10.0,15.0,85.0,90.0,388.94,392,cells/cell_N12p50_E087p50_g5deg.txt
cell_N12p50_E092p50_g5deg,12.5,92.5,10.0,15.0,90.0,95.0,388.94,558,cells/cell_N12p50_E092p50_g5deg.txt
cell_N12p50_E097p50_g5deg,12.5,97.5,10.0,15.0,95.0,100.0,388.94,631,cells/cell_N12p50_E097p50_g5deg.txt
cell_N12p50_E102p50_g5deg,12.5,102.5,10.0,15.0,100.0,105.0,388.94,518,cells/cell_N12p50_E102p50_g5deg.txt
cell_N12p50_E107p50_g5deg,12.5,107.5,10.0,15.0,105.0,110.0,388.94,607,cells/cell_N12p50_E107p50_g5deg.txt
cell_N12p50_E112p50_g5deg,12.5,112.5,10.0,15.0,110.0,115.0,388.94,670,cells/cell_N12p50_E112p50_g5deg.txt
cell_N12p50_E117p50_g5deg,12.5,117.5,10.0,15.0,115.0,120.0,388.94,311,cells/cell_N12p50_E117p50_g5deg.txt
cell_N12p50_E122p50_g5deg,12.5,122.5,10.0,15.0,120.0,125.0,388.94,295,cells/cell_N12p50_E122p50_g5deg.txt
cell_N12p50_E127p50_g5deg,12.5,127.5,10.0,15.0,125.0,130.0,388.94,281,cells/cell_N12p50_E127p50_g5deg.txt
cell_N12p50_E132p50_g5deg,12.5,132.5,10.0,15.0,130.0,135.0,388.94,216,cells/cell_N12p50_E132p50_g5deg.txt
cell_N12p50_E137p50_g5deg,12.5,137.5,10.0,15.0,135.0,140.0,388.94,96,cells/cell_N12p50_E137p50_g5deg.txt
cell_N12p50_E142p50_g5deg,12.5,142.5,10.0,15.0,140.0,145.0,388.94,73,cells/cell_N12p50_E142p50_g5deg.txt
cell_N12p50_E147p50_g5deg,12.5,147.5,10.0,15.0,145.0,150.0,388.94,108,cells/cell_N12p50_E147p50_g5deg.txt
cell_N12p50_E152p50_g5deg,12.5,152.5,10.0,15.0,150.0,155.0,388.94,129,cells/cell_N12p50_E152p50_g5deg.txt
cell_N12p50_E157p50_g5deg,12.5,157.5,10.0,15.0,155.0,160.0,388.94,142,cells/cell_N12p50_E157p50_g5deg.txt
cell_N12p50_E162p50_g5deg,12.5,162.5,10.0,15.0,160.0,165.0,388.94,128,cells/cell_N12p50_E162p50_g5deg.txt
cell_N12p50_E167p50_g5deg,12.5,167.5,10.0,15.0,165.0,170.0,388.94,71,cells/cell_N12p50_E167p50_g5deg.txt
cell_N12p50_E172p50_g5deg,12.5,172.5,10.0,15.0,170.0,175.0,388.94,63,cells/cell_N12p50_E172p50_g5deg.txt
cell_N12p50_E177p50_g5deg,12.5,177.5,10.0,15.0,175.0,180.0,388.94,76,cells/cell_N12p50_E177p50_g5deg.txt
cell_N17p50_W177p50_g5deg,17.5,-177.5,15.0,20.0,-180.0,-175.0,384.58,86,cells/cell_N17p50_W177p50_g5deg.txt
cell_N17p50_W172p50_g5deg,17.5,-172.5,15.0,20.0,-175.0,-170.0,384.58,52,cells/cell_N17p50_W172p50_g5deg.txt
cell_N17p50_W167p50_g5deg,17.5,-167.5,15.0,20.0,-170.0,-165.0,384.58,47,cells/cell_N17p50_W167p50_g5deg.txt
cell_N17p50_W162p50_g5deg,17.5,-162.5,15.0,20.0,-165.0,-160.0,384.58,57,cells/cell_N17p50_W162p50_g5deg.txt
cell_N17p50_W157p50_g5deg,17.5,-157.5,15.0,20.0,-160.0,-155.0,384.58,63,cells/cell_N17p50_W157p50_g5deg.txt
cell_N17p50_W152p50_g5deg,17.5,-152.5,15.0,20.0,-155.0,-150.0,384.58,58,cells/cell_N17p50_W152p50_g5deg.txt
cell_N17p50_W147p50_g5deg,17.5,-147.5,15.0,20.0,-150.0,-145.0,384.58,56,cells/cell_N17p50_W147p50_g5deg.txt
cell_N17p50_W142p50_g5deg,17.5,-142.5,15.0,20.0,-145.0,-140.0,384.58,59,cells/cell_N17p50_W142p50_g5deg.txt
cell_N17p50_W137p50_g5deg,17.5,-137.5,15.0,20.0,-140.0,-135.0,384.58,95,cells/cell_N17p50_W137p50_g5deg.txt
cell_N17p50_W132p50_g5deg,17.5,-132.5,15.0,20.0,-135.0,-130.0,384.58,300,cells/cell_N17p50_W132p50_g5deg.txt
cell_N17p50_W127p50_g5deg,17.5,-127.5,15.0,20.0,-130.0,-125.0,384.58,294,cells/cell_N17p50_W127p50_g5deg.txt
cell_N17p50_W122p50_g5deg,17.5,-122.5,15.0,20.0,-125.0,-120.0,384.58,282,cells/cell_N17p50_W122p50_g5deg.txt
cell_N17p50_W117p50_g5deg,17.5,-117.5,15.0,20.0,-120.0,-115.0,384.58,308,cells/cell_N17p50_W117p50_g5deg.txt
cell_N17p50_W112p50_g5deg,17.5,-112.5,15.0,20.0,-115.0,-110.0,384.58,447,cells/cell_N17p50_W112p50_g5deg.txt
