species	cell_hits
Notharchus tectus_Pied Puffbird	55
Orthopsittaca manilatus_Red-bellied Macaw	55
Sterna forsteri_Forster's Tern	55
Thamnophilus caerulescens_Variable Antshrike	55
Turdus migratorius_American Robin	55
Tyrannopsis sulphurea_Sulphury Flycatcher	55
Buteogallus anthracinus_Common Black Hawk	54
Catharus fuscescens_Veery	54
Chroicocephalus serranus_Andean Gull	54
Coccyzus euleri_Pearly-breasted Cuckoo	54
Dryobates lignarius_Striped Woodpecker	54
Euphonia xanthogaster_Orange-bellied Euphonia	54
Forpus xanthopterygius_Cobalt-rumped Parrotlet	54
Leucophaeus scoresbii_Dolphin Gull	54
Mimus patagonicus_Patagonian Mockingbird	54
Patagioenas maculosa_Spot-winged Pigeon	54
Pelecanus erythrorhynchos_American White Pelican	54
Phrygilus gayi_Gray-hooded Sierra Finch	54
Pseudocolopteryx sclateri_Crested Doradito	54
Pterodroma phaeopygia_Galapagos Petrel	54
Pteroglossus aracari_Black-necked Aracari	54
Rhopospina alaudina_Band-tailed Sierra Finch	54
Tolmomyias poliocephalus_Gray-crowned Flycatcher	54
Agelasticus cyanopus_Unicolored Blackbird	53
Buteo albigula_White-throated Hawk	53
Clibanornis rubiginosus_Ruddy Foliage-gleaner	53
Crypturellus undulatus_Undulated Tinamou	53
Cyanerpes caeruleus_Purple Honeycreeper	53
Dendrocolaptes platyrostris_Planalto Woodcreeper	53
Glaucidium nana_Austral Pygmy-Owl	53
Hydropsalis maculicaudus_Spot-tailed Nightjar	53
Icterus spurius_Orchard Oriole	53
Lochmias nematura_Sharp-tailed Streamcreeper	53
Nyctiphrynus ocellatus_Ocellated Poorwill	53
Pheugopedius genibarbis_Moustached Wren	53
Polystictus pectoralis_Bearded Tachuri	53
Progne elegans_Southern Martin	53
Protonotaria citrea_Prothonotary Warbler	53
Saltator similis_Green-winged Saltator	53
Sporophila plumbea_Plumbeous Seedeater	53
Tangara velia_Opal-rumped Tanager	53
Berlepschia rikeri_Point-tailed Palmcreeper	52
Cardinalis cardinalis_Northern Cardinal	52
Chaetura spinicaudus_Band-rumped Swift	52
Crypturellus variegatus_Variegated Tinamou	52
Formicivora rufa_Rusty-backed Antwren	52
Microrhopias quixensis_Dot-winged Antwren	52
Phytotoma rara_Rufous-tailed Plantcutter	52
Porphyrio flavirostris_Azure Gallinule	52
Querula purpurata_Purple-throated Fruitcrow	52
Sephanoides sephaniodes_Green-backed Firecrown	52
Sphyrapicus varius_Yellow-bellied Sapsucker	52
Sporophila collaris_Rusty-collared Seedeater	52
Tolmomyias assimilis_Yellow-margined Flycatcher	52
Ara severus_Chestnut-fronted Macaw	51
Asemospiza fuliginosa_Sooty Grassquit	51
Chlorophonia cyanea_Blue-naped Chlorophonia	51
Chordeiles pusillus_Least Nighthawk	51
Cinclodes oustaleti_Gray-flanked Cinclodes	51
Colaptes punctigula_Spot-breasted Woodpecker	51
Curaeus curaeus_Austral Blackbird	51
Dolichonyx oryzivorus_Bobolink	51
Empidonax traillii_Willow Flycatcher	51
Formicarius analis_Black-faced Antthrush	51
Hydrobates castro_Band-rumped Storm-Petrel	51
Icteria virens_Yellow-breasted Chat	51
Lophostrix cristata_Crested Owl	51
Melanodera xanthogramma_Yellow-bridled Finch	51
Myiothlypis flaveola_Flavescent Warbler	51
Odontophorus gujanensis_Marbled Wood-Quail	51
Pyrope pyrope_Fire-eyed Diucon	51
Ramphotrigon megacephalum_Large-headed Flatbill	51
Serpophaga nigricans_Sooty Tyrannulet	51
Sporophila leucoptera_White-bellied Seedeater	51
Turdus fumigatus_Cocoa Thrush	51
Anthus rubescens_American Pipit	50
Ardenna bulleri_Buller's Shearwater	50
Gallinago undulata_Giant Snipe	50
Microcerculus marginatus_Scaly-breasted Wren	50
Molothrus ater_Brown-headed Cowbird	50
Nyctibius aethereus_Long-tailed Potoo	50
Pionus maximiliani_Scaly-headed Parrot	50
Recurvirostra americana_American Avocet	50
Trogon melanurus_Black-tailed Trogon	50
Tunchiornis ochraceiceps_Tawny-crowned Greenlet	50
Xiphocolaptes promeropirhynchus_Strong-billed Woodcreeper	50
Accipiter cooperii_Cooper's Hawk	49
Alopochelidon fucata_Tawny-headed Swallow	49
Automolus ochrolaemus_Buff-throated Foliage-gleaner	49
Brachygalba lugubris_Brown Jacamar	49
Cardellina pusilla_Wilson's Warbler	49
Caryothraustes canadensis_Yellow-green Grosbeak	49
Celeus torquatus_Ringed Woodpecker	49
Chlorostilbon mellisugus_Blue-tailed Emerald	49
Colinus cristatus_Crested Bobwhite	49
Colorhamphus parvirostris_Patagonian Tyrant	49
Cyanocorax chrysops_Plush-crested Jay	49
Dryobates villosus_Hairy Woodpecker	49
Hydrobates leucorhous_Leach's Storm-Petrel	49
Icterus cayanensis_Epaulet Oriole	49
Myiarchus crinitus_Great Crested Flycatcher	49
Nannopterum auritum_Double-crested Cormorant	49
Pachyramphus rufus_Cinereous Becard	49
Patagona gigas_Giant Hummingbird	49
Phacellodomus rufifrons_Rufous-fronted Thornbird	49
Rallus limicola_Virginia Rail	49
Saltator grossus_Slate-colored Grosbeak	49
Xenopsaris albinucha_White-naped Xenopsaris	49
Ardenna pacifica_Wedge-tailed Shearwater	48
Asthenes anthoides_Austral Canastero	48
Burhinus bistriatus_Double-striped Thick-knee	48
Colaptes pitius_Chilean Flicker	48
Columbina inca_Inca Dove	48
Cymbilaimus lineatus_Fasciated Antshrike	48
Eudromia elegans_Elegant Crested-Tinamou	48
Euphonia laniirostris_Thick-billed Euphonia	48
Eupsittula aurea_Peach-fronted Parakeet	48
Fluvicola nengeta_Masked Water-Tyrant	48
Haematopus leucopodus_Magellanic Oystercatcher	48
Leucophaeus modestus_Gray Gull	48
Mustelirallus erythrops_Paint-billed Crake	48
Notharchus hyperrhynchus_White-necked Puffbird	48
Penelope superciliaris_Rusty-margined Guan	48
Scytalopus magellanicus_Magellanic Tapaculo	48
Setophaga americana_Northern Parula	48
Sicalis auriventris_Greater Yellow-Finch	48
Thamnomanes caesius_Cinereous Antshrike	48
Anas platyrhynchos_Mallard	47
Calonectris diomedea_Cory's Shearwater	47
Campephilus magellanicus_Magellanic Woodpecker	47
Campephilus rubricollis_Red-necked Woodpecker	47
Campylopterus largipennis_Gray-breasted Sabrewing	47
Catharus guttatus_Hermit Thrush	47
Cinclodes patagonicus_Dark-bellied Cinclodes	47
Corvus corax_Common Raven	47
Cyanocorax yncas_Green Jay	47
Cyanoloxia rothschildii_Amazonian Grosbeak	47
Daptrius ater_Black Caracara	47
Dendrocolaptes certhia_Amazonian Barred-Woodcreeper	47
Dryobates mixtus_Checkered Woodpecker	47
Empidonax alnorum_Alder Flycatcher	47
Furnarius figulus_Wing-banded Hornero	47
Henicorhina leucosticta_White-breasted Wood-Wren	47
Herpsilochmus frater_Rusty-winged Antwren	47
Hylophilus pectoralis_Ashy-headed Greenlet	47
Jacamerops aureus_Great Jacamar	47
Laniocera hypopyrra_Cinereous Mourner	47
Larosterna inca_Inca Tern	47
Lepidocolaptes souleyetii_Streak-headed Woodcreeper	47
Limnodromus scolopaceus_Long-billed Dowitcher	47
Myiornis ecaudatus_Short-tailed Pygmy-Tyrant	47
Opisthocomus hoazin_Hoatzin	47
Pachyramphus minor_Pink-throated Becard	47
Phasianus colchicus_Ring-necked Pheasant	47
Pygarrhichas albogularis_White-throated Treerunner	47
Quiscalus lugubris_Carib Grackle	47
Ramphotrigon ruficauda_Rufous-tailed Flatbill	47
Sclateria naevia_Silvered Antbird	47
Sclerurus caudacutus_Black-tailed Leaftosser	47
Synallaxis gujanensis_Plain-crowned Spinetail	47
Trogon curucui_Blue-crowned Trogon	47
Vireo flavifrons_Yellow-throated Vireo	47
Aphrastura spinicauda_Thorn-tailed Rayadito	46
Celeus elegans_Chestnut Woodpecker	46
Cercomacroides tyrannina_Dusky Antbird	46
Chaetura vauxi_Vaux's Swift	46
Corthylio calendula_Ruby-crowned Kinglet	46
Coryphospingus pileatus_Pileated Finch	46
Corythopis torquatus_Ringed Antpipit	46
Dacnis lineata_Black-faced Dacnis	46
Embernagra platensis_Great Pampa-Finch	46
Eupsittula pertinax_Brown-throated Parakeet	46
Hylocharis chrysura_Gilded Hummingbird	46
Jacana spinosa_Northern Jacana	46
Megascops watsonii_Tawny-bellied Screech-Owl	46
Melanerpes cruentatus_Yellow-tufted Woodpecker	46
Mergus serrator_Red-breasted Merganser	46
Molothrus aeneus_Bronzed Cowbird	46
Myrmotherula menetriesii_Gray Antwren	46
Onychoprion anaethetus_Bridled Tern	46
Phaethornis malaris_Great-billed Hermit	46
Pipra fasciicauda_Band-tailed Manakin	46
Rallus longirostris_Mangrove Rail	46
Ramphastos tucanus_White-throated Toucan	46
Schiffornis turdina_Brown-winged Schiffornis	46
Schoeniophylax phryganophilus_Chotoy Spinetail	46
Setophaga magnolia_Magnolia Warbler	46
Sialia sialis_Eastern Bluebird	46
Stercorarius antarcticus_Brown Skua	46
Strix rufipes_Rufous-legged Owl	46
Tinamus tao_Gray Tinamou	46
Attila cinnamomeus_Cinnamon Attila	45
Campylorhynchus turdinus_Thrush-like Wren	45
Cercomacra cinerascens_Gray Antbird	45
Chrysomus icterocephalus_Yellow-hooded Blackbird	45
Cistothorus palustris_Marsh Wren	45
Colibri coruscans_Sparkling Violetear	45
Crypturellus cinereus_Cinereous Tinamou	45
Culicivora caudacuta_Sharp-tailed Tyrant	45
Empidonax minimus_Least Flycatcher	45
Enicognathus ferrugineus_Austral Parakeet	45
Lanius ludovicianus_Loggerhead Shrike	45
Mareca strepera_Gadwall	45
Morphnus guianensis_Crested Eagle	45
Parabuteo leucorrhous_White-rumped Hawk	45
Patagioenas araucana_Chilean Pigeon	45
Phrygilus patagonicus_Patagonian Sierra Finch	45
Platyrinchus coronatus_Golden-crowned Spadebill	45
Sirystes sibilator_Sibilant Sirystes	45
Spizella passerina_Chipping Sparrow	45
Sporophila castaneiventris_Chestnut-bellied Seedeater	45
Todirostrum maculatum_Spotted Tody-Flycatcher	45
Turdus chiguanco_Chiguanco Thrush	45
Vireolanius leucotis_Slaty-capped Shrike-Vireo	45
Anairetes flavirostris_Yellow-billed Tit-Tyrant	44
Anumbius annumbi_Firewood-gatherer	44
Asemospiza obscura_Dull-colored Grassquit	44
Catamenia analis_Band-tailed Seedeater	44
Celeus flavescens_Blond-crested Woodpecker	44
Cypsnagra hirundinacea_White-rumped Tanager	44
Deconychura longicauda_Long-tailed Woodcreeper	44
Euphonia minuta_White-vented Euphonia	44
Hemitriccus striaticollis_Stripe-necked Tody-Tyrant	44
Leiothlypis celata_Orange-crowned Warbler	44
Nasica longirostris_Long-billed Woodcreeper	44
Nyctipolus nigrescens_Blackish Nightjar	44
Nyctiprogne leucopyga_Band-tailed Nighthawk	44
Pardirallus nigricans_Blackish Rail	44
Platyrinchus platyrhynchos_White-crested Spadebill	44
Psarocolius viridis_Green Oropendola	44
Tachyphonus surinamus_Fulvous-crested Tanager	44
Thamnophilus amazonicus_Amazonian Antshrike	44
Thamnophilus palliatus_Chestnut-backed Antshrike	44
Tyrannus verticalis_Western Kingbird	44
Vireo leucophrys_Brown-capped Vireo	44
Automolus rufipileatus_Chestnut-crowned Foliage-gleaner	43
Casiornis rufus_Rufous Casiornis	43
Cranioleuca vulpina_Rusty-backed Spinetail	43
Crypturellus obsoletus_Brown Tinamou	43
Euphonia chrysopasta_Golden-bellied Euphonia	43
Glaucidium hardyi_Amazonian Pygmy-Owl	43
Loxia curvirostra_Red Crossbill	43
Mionectes macconnelli_McConnell's Flycatcher	43
Monasa morphoeus_White-fronted Nunbird	43
Myrmophylax atrothorax_Black-throated Antbird	43
Myrmotherula longipennis_Long-winged Antwren	43
Neopelma pallescens_Pale-bellied Tyrant-Manakin	43
Neothraupis fasciata_White-banded Tanager	43
Sporophila bouvreuil_Copper Seedeater	43
Syndactyla rufosuperciliata_Buff-browed Foliage-gleaner	43
Tachyeres patachonicus_Flying Steamer-Duck	43
Willisornis poecilinotus_Common Scale-backed Antbird	43
Agelaioides badius_Grayish Baywing	42
Amblycercus holosericeus_Yellow-billed Cacique	42
Atticora fasciata_White-banded Swallow	42
Aythya americana_Redhead	42
Bucco tamatia_Spotted Puffbird	42
Cardellina canadensis_Canada Warbler	42
Colinus virginianus_Northern Bobwhite	42
Cyphorhinus arada_Musician Wren	42
Dendrexetastes rufigula_Cinnamon-throated Woodcreeper	42
Eremophila alpestris_Horned Lark	42
Galbula dea_Paradise Jacamar	42
Geothlypis tolmiei_MacGillivray's Warbler	42
Henicorhina leucophrys_Gray-breasted Wood-Wren	42
Ixothraupis punctata_Spotted Tanager	42
Larus fuscus_Lesser Black-backed Gull	42
Melanerpes formicivorus_Acorn Woodpecker	42
Melospiza melodia_Song Sparrow	42
Myrmotherula brachyura_Pygmy Antwren	42
Nystalus maculatus_Spot-backed Puffbird	42
Oxyruncus cristatus_Sharpbill	42
Philydor erythrocercum_Rufous-rumped Foliage-gleaner	42
Piaya melanogaster_Black-bellied Cuckoo	42
Piranga leucoptera_White-winged Tanager	42
Piranga olivacea_Scarlet Tanager	42
Polytmus theresiae_Green-tailed Goldenthroat	42
Saltator striatipectus_Streaked Saltator	42
Xiphorhynchus obsoletus_Striped Woodcreeper	42
Zimmerius acer_Guianan Tyrannulet	42
Aramides ypecaha_Giant Wood-Rail	41
Brotogeris chrysoptera_Golden-winged Parakeet	41
Bucco capensis_Collared Puffbird	41
Cranioleuca gutturata_Speckled Spinetail	41
Dendrocincla merula_White-chinned Woodcreeper	41
Dryobates affinis_Red-stained Woodpecker	41
Hapalocrex flaviventer_Yellow-breasted Crake	41
Hylophylax naevius_Spot-backed Antbird	41
Leiothlypis ruficapilla_Nashville Warbler	41
Lophotriccus galeatus_Helmeted Pygmy-Tyrant	41
Micrastur mirandollei_Slaty-backed Forest-Falcon	41
Mimus triurus_White-banded Mockingbird	41
Myiozetetes granadensis_Gray-capped Flycatcher	41
Myiozetetes luteiventris_Dusky-chested Flycatcher	41
Numenius americanus_Long-billed Curlew	41
Paroaria gularis_Red-capped Cardinal	41
Penelope purpurascens_Crested Guan	41
Phacellodomus ruber_Greater Thornbird	41
Phaethornis pretrei_Planalto Hermit	41
Philydor pyrrhodes_Cinnamon-rumped Foliage-gleaner	41
Picumnus exilis_Golden-spangled Piculet	41
Pygiptila stellaris_Spot-winged Antshrike	41
Schistochlamys ruficapillus_Cinnamon Tanager	41
Setophaga dominica_Yellow-throated Warbler	41
Sicalis citrina_Stripe-tailed Yellow-Finch	41
Sporophila hypoxantha_Tawny-bellied Seedeater	41
Turdus flavipes_Yellow-legged Thrush	41
Vireo gilvus_Warbling Vireo	41
Accipiter poliogaster_Gray-bellied Hawk	40
Attila phoenicurus_Rufous-tailed Attila	40
Buteo plagiatus_Gray Hawk	40
Ceratopipra erythrocephala_Golden-headed Manakin	40
Dacnis flaviventer_Yellow-bellied Dacnis	40
Dumetella carolinensis_Gray Catbird	40
Helicolestes hamatus_Slender-billed Kite	40
Lamprospiza melanoleuca_Red-billed Pied Tanager	40
Myiotheretes striaticollis_Streak-throated Bush-Tyrant	40
Phylloscartes ventralis_Mottle-cheeked Tyrannulet	40
Pterodroma externa_Juan Fernandez Petrel	40
Pygoscelis papua_Gentoo Penguin	40
Pyriglena maura_Western Fire-eye	40
Streptoprocne biscutata_Biscutate Swift	40
Tachycineta albilinea_Mangrove Swallow	40
Tangara chilensis_Paradise Tanager	40
Thamnophilus ruficapillus_Rufous-capped Antshrike	40
Tigrisoma mexicanum_Bare-throated Tiger-Heron	40
Zebrilus undulatus_Zigzag Heron	40
Anabacerthia ruficaudata_Rufous-tailed Foliage-gleaner	39
Anthus furcatus_Short-billed Pipit	39
Ardenna tenuirostris_Short-tailed Shearwater	39
Arremon brunneinucha_Chestnut-capped Brushfinch	39
Buteogallus schistaceus_Slate-colored Hawk	39
Catharus aurantiirostris_Orange-billed Nightingale-Thrush	39
Chaetura chapmani_Chapman's Swift	39
Deroptyus accipitrinus_Red-fan Parrot	39
Dryobates scalaris_Ladder-backed Woodpecker	39
Forpus passerinus_Green-rumped Parrotlet	39
Granatellus pelzelni_Rose-breasted Chat	39
Haemorhous mexicanus_House Finch	39
Icterus croconotus_Orange-backed Troupial	39
Machaeropterus pyrocephalus_Fiery-capped Manakin	39
Micrastur gilvicollis_Lined Forest-Falcon	39
Paroaria coronata_Red-crested Cardinal	39
Phaethon lepturus_White-tailed Tropicbird	39
Phyllomyias burmeisteri_Rough-legged Tyrannulet	39
Poecilotriccus plumbeiceps_Ochre-faced Tody-Flycatcher	39
Pteroptochos tarnii_Black-throated Huet-huet	39
Sclerurus obscurior_South American Leaftosser	39
Sylviorthorhynchus desmursii_Des Murs's Wiretail	39
Thamnomanes ardesiacus_Dusky-throated Antshrike	39
Threnetes leucurus_Pale-tailed Barbthroat	39
Trichothraupis melanops_Black-goggled Tanager	39
Turdus assimilis_White-throated Thrush	39
Turdus subalaris_Blacksmith Thrush	39
Buteogallus coronatus_Chaco Eagle	38
Campephilus guatemalensis_Pale-billed Woodpecker	38
Camptostoma imberbe_Northern Beardless-Tyrannulet	38
Campylorhamphus procurvoides_Curve-billed Scythebill	38
Certhiasomus stictolaemus_Spot-throated Woodcreeper	38
Chondestes grammacus_Lark Sparrow	38
Coccycua cinerea_Ash-colored Cuckoo	38
Gavia immer_Common Loon	38
Melospiza lincolnii_Lincoln's Sparrow	38
Monasa nigrifrons_Black-fronted Nunbird	38
Myiopagis flavivertex_Yellow-crowned Elaenia	38
Oressochen melanopterus_Andean Goose	38
Phaethornis bourcieri_Straight-billed Hermit	38
Pipilo maculatus_Spotted Towhee	38
Poecilotriccus sylvia_Slate-headed Tody-Flycatcher	38
Primolius maracana_Blue-winged Macaw	38
Pteroglossus castanotis_Chestnut-eared Aracari	38
Pygoscelis antarcticus_Chinstrap Penguin	38
Pyroderus scutatus_Red-ruffed Fruitcrow	38
Sakesphorus canadensis_Black-crested Antshrike	38
Salpinctes obsoletus_Rock Wren	38
Saltator grandis_Cinnamon-bellied Saltator	38
Scelorchilus rubecula_Chucao Tapaculo	38
Sclerurus rufigularis_Short-billed Leaftosser	38
Sicalis olivascens_Greenish Yellow-Finch	38
Sporophila pileata_Pearly-bellied Seedeater	38
Synallaxis scutata_Ochre-cheeked Spinetail	38
Turdus nudigenis_Spectacled Thrush	38
Xipholena punicea_Pompadour Cotinga	38
Amaurospiza moesta_Blackish-blue Seedeater	37
Amblyramphus holosericeus_Scarlet-headed Blackbird	37
Automolus subulatus_Striped Woodhaunter	37
Bucephala albeola_Bufflehead	37
Catamenia inornata_Plain-colored Seedeater	37
Catharus minimus_Gray-cheeked Thrush	37
Certhia americana_Brown Creeper	37
Chlorospingus flavopectus_Common Chlorospingus	37
Colibri serrirostris_White-vented Violetear	37
Galbula albirostris_Yellow-billed Jacamar	37
Icterus cucullatus_Hooded Oriole	37
Leucochloris albicollis_White-throated Hummingbird	37
Micropygia schomburgkii_Ocellated Crake	37
Pachyramphus aglaiae_Rose-throated Becard	37
Paroaria capitata_Yellow-billed Cardinal	37
Patagioenas flavirostris_Red-billed Pigeon	37
Phaethornis superciliosus_Long-tailed Hermit	37
Piranga ludoviciana_Western Tanager	37
Poecilotriccus latirostris_Rusty-fronted Tody-Flycatcher	37
Pooecetes gramineus_Vesper Sparrow	37
Sclerurus scansor_Rufous-breasted Leaftosser	37
Setophaga occidentalis_Hermit Warbler	37
Setophaga townsendi_Townsend's Warbler	37
Sporophila luctuosa_Black-and-white Seedeater	37
Sporophila ruficollis_Dark-throated Seedeater	37
Stigmatura napensis_Lesser Wagtail-Tyrant	37
Tachycineta thalassina_Violet-green Swallow	37
Tachyphonus phoenicius_Red-shouldered Tanager	37
Thamnophilus aethiops_White-shouldered Antshrike	37
Thamnophilus murinus_Mouse-colored Antshrike	37
Touit huetii_Scarlet-shouldered Parrotlet	37
Touit purpuratus_Sapphire-rumped Parrotlet	37
Aegolius harrisii_Buff-fronted Owl	36
Aeronautes andecolus_Andean Swift	36
Aeronautes saxatalis_White-throated Swift	36
Amazilia rutila_Cinnamon Hummingbird	36
Amazona autumnalis_Red-lored Parrot	36
Ammodramus aurifrons_Yellow-browed Sparrow	36
Antrostomus carolinensis_Chuck-will's-widow	36
Automolus infuscatus_Olive-backed Foliage-gleaner	36
Cercomacroides nigrescens_Blackish Antbird	36
Chroicocephalus philadelphia_Bonaparte's Gull	36
Conopias parvus_Yellow-throated Flycatcher	36
Dendroma erythroptera_Chestnut-winged Foliage-gleaner	36
Electron platyrhynchum_Broad-billed Motmot	36
Empidonax hammondii_Hammond's Flycatcher	36
Euchrepomis spodioptila_Ash-winged Antwren	36
Fluvicola pica_Pied Water-Tyrant	36
Galbula leucogastra_Bronzy Jacamar	36
Geospizopsis plebejus_Ash-breasted Sierra Finch	36
Lophotriccus vitiosus_Double-banded Pygmy-Tyrant	36
Melanospiza bicolor_Black-faced Grassquit	36
Mitrephanes phaeocercus_Tufted Flycatcher	36
Myrmothera campanisona_Thrush-like Antpitta	36
Odontophorus capueira_Spot-winged Wood-Quail	36
Phegornis mitchellii_Diademed Sandpiper-Plover	36
Pipile cumanensis_Blue-throated Piping-Guan	36
Psittacara wagleri_Scarlet-fronted Parakeet	36
Regulus satrapa_Golden-crowned Kinglet	36
Setophaga citrina_Hooded Warbler	36
Sporophila schistacea_Slate-colored Seedeater	36
Synallaxis rutilans_Ruddy Spinetail	36
Topaza pella_Crimson Topaz	36
Trogon surrucura_Surucua Trogon	36
Vireo bellii_Bell's Vireo	36
Xenopipo atronitens_Black Manakin	36
Xiphorhynchus flavigaster_Ivory-billed Woodcreeper	36
Archilochus alexandri_Black-chinned Hummingbird	35
Baryphthengus martii_Rufous Motmot	35
Botaurus lentiginosus_American Bittern	35
Chionomesa lactea_Sapphire-spangled Emerald	35
Cinclodes nigrofumosus_Seaside Cinclodes	35
Euphagus cyanocephalus_Brewer's Blackbird	35
Florisuga fusca_Black Jacobin	35
Fulica ardesiaca_Slate-colored Coot	35
Geositta tenuirostris_Slender-billed Miner	35
Helmitheros vermivorum_Worm-eating Warbler	35
Hydropsalis climacocerca_Ladder-tailed Nightjar	35
Mecocerculus leucophrys_White-throated Tyrannulet	35
Myrmoborus leucophrys_White-browed Antbird	35
Nothoprocta pentlandii_Andean Tinamou	35
Oressochen jubatus_Orinoco Goose	35
Phrygilus atriceps_Black-hooded Sierra Finch	35
Pseudoleistes guirahuro_Yellow-rumped Marshbird	35
Pteroglossus inscriptus_Lettered Aracari	35
Pyrrhura frontalis_Maroon-bellied Parakeet	35
Recurvirostra andina_Andean Avocet	35
Rhytipterna immunda_Pale-bellied Mourner	35
Setophaga palmarum_Palm Warbler	35
Setophaga pensylvanica_Chestnut-sided Warbler	35
Spizella pallida_Clay-colored Sparrow	35
Stigmatura budytoides_Greater Wagtail-Tyrant	35
Thamnophilus punctatus_Northern Slaty-Antshrike	35
Todirostrum chrysocrotaphum_Yellow-browed Tody-Flycatcher	35
Vireo griseus_White-eyed Vireo	35
Vireo huttoni_Hutton's Vireo	35
Zenaida meloda_West Peruvian Dove	35
Aimophila ruficeps_Rufous-crowned Sparrow	34
Amazona albifrons_White-fronted Parrot	34
Ceratopipra rubrocapilla_Red-headed Manakin	34
Chauna torquata_Southern Screamer	34
Coccyzus erythropthalmus_Black-billed Cuckoo	34
Conirostrum cinereum_Cinereous Conebill	34
Corythopis delalandi_Southern Antpipit	34
Crypturellus cinnamomeus_Thicket Tinamou	34
Cyanocorax cristatellus_Curl-crested Jay	34
Geositta punensis_Puna Miner	34
Gygis alba_White Tern	34
Hypocnemoides maculicauda_Band-tailed Antbird	34
Icterus bullockii_Bullock's Oriole	34
Icterus wagleri_Black-vented Oriole	34
Myiarchus cinerascens_Ash-throated Flycatcher	34
Myiothlypis fulvicauda_Buff-rumped Warbler	34
Myrmornis torquata_Wing-banded Antbird	34
Nyctibius jamaicensis_Northern Potoo	34
Ochthoeca leucophrys_White-browed Chat-Tyrant	34
Phlegopsis nigromaculata_Black-spotted Bare-eye	34
Pionites melanocephalus_Black-headed Parrot	34
Psaltriparus minimus_Bushtit	34
Psilopsiagon aurifrons_Mountain Parakeet	34
Spinus atratus_Black Siskin	34
Sporophila bouvronides_Lesson's Seedeater	34
Stercorarius longicaudus_Long-tailed Jaeger	34
Sterna vittata_Antarctic Tern	34
Thamnophilus torquatus_Rufous-winged Antshrike	34
Thryomanes bewickii_Bewick's Wren	34
Tinamus guttatus_White-throated Tinamou	34
Vanellus resplendens_Andean Lapwing	34
Zenaida aurita_Zenaida Dove	34
Ara militaris_Military Macaw	33
Attila bolivianus_Dull-capped Attila	33
Cacicus chrysopterus_Golden-winged Cacique	33
Catherpes mexicanus_Canyon Wren	33
Cinclodes albiventris_Cream-winged Cinclodes	33
Conopophaga aurita_Chestnut-belted Gnateater	33
Conopophaga lineata_Rufous Gnateater	33
Contopus pertinax_Greater Pewee	33
Cyanocorax cyanopogon_White-naped Jay	33
Cypseloides niger_Black Swift	33
Donacospiza albifrons_Long-tailed Reed Finch	33
Forpus modestus_Dusky-billed Parrotlet	33
Geothlypis philadelphia_Mourning Warbler	33
Gymnomystax mexicanus_Oriole Blackbird	33
Hemitriccus zosterops_White-eyed Tody-Tyrant	33
Hypocnemoides melanopogon_Black-chinned Antbird	33
Isleria hauxwelli_Plain-throated Antwren	33
Lanio fulvus_Fulvous Shrike-Tanager	33
Leucopternis melanops_Black-faced Hawk	33
Microxenops milleri_Rufous-tailed Xenops	33
Mitu tuberosum_Razor-billed Curassow	33
Myrmeciza longipes_White-bellied Antbird	33
Myrmelastes leucostigma_Spot-winged Antbird	33
Myrmoderus ferrugineus_Ferruginous-backed Antbird	33
Myrmotherula multostriata_Amazonian Streaked-Antwren	33
Ochthornis littoralis_Drab Water Tyrant	33
Pachysylvia muscicapina_Buff-cheeked Greenlet	33
Patagioenas leucocephala_White-crowned Pigeon	33
Penelope jacquacu_Spix's Guan	33
Peucaea botterii_Botteri's Sparrow	33
Peucaea ruficauda_Stripe-headed Sparrow	33
Pheucticus chrysogaster_Golden Grosbeak	33
Pheugopedius coraya_Coraya Wren	33
Phoenicoparrus andinus_Andean Flamingo	33
Phoenicoparrus jamesi_James's Flamingo	33
Pithys albifrons_White-plumed Antbird	33
Plegadis ridgwayi_Puna Ibis	33
Psarocolius bifasciatus_Olive Oropendola	33
Pyrrhura picta_Painted Parakeet	33
Rhopospina caerulescens_Blue Finch	33
Saltatricula atricollis_Black-throated Saltator	33
Selasphorus rufus_Rufous Hummingbird	33
Sicalis uropygialis_Bright-rumped Yellow-Finch	33
Spinus tristis_American Goldfinch	33
Tyranneutes stolzmanni_Dwarf Tyrant-Manakin	33
Xenops tenuirostris_Slender-billed Xenops	33
Antilophia galeata_Helmeted Manakin	32
Antrostomus arizonae_Mexican Whip-poor-will	32
Charitospiza eucosma_Coal-crested Finch	32
Colaptes rupicola_Andean Flicker	32
Colibri delphinae_Brown Violetear	32
Cyanocitta stelleri_Steller's Jay	32
Elaenia mesoleuca_Olivaceous Elaenia	32
Empidonax wrightii_Gray Flycatcher	32
Eupsittula canicularis_Orange-fronted Parakeet	32
Geothlypis poliocephala_Gray-crowned Yellowthroat	32
Grallaria guatimalensis_Scaled Antpitta	32
Herpsilochmus atricapillus_Black-capped Antwren	32
Icterus parisorum_Scott's Oriole	32
Iodopleura isabellae_White-browed Purpletuft	32
Nothoprocta ornata_Ornate Tinamou	32
Ochthoeca oenanthoides_d'Orbigny's Chat-Tyrant	32
Oreotrochilus estella_Andean Hillstar	32
Patagioenas squamosa_Scaly-naped Pigeon	32
Petrochelidon fulva_Cave Swallow	32
Piranga bidentata_Flame-colored Tanager	32
Podiceps nigricollis_Eared Grebe	32
Selenidera gouldii_Gould's Toucanet	32
