species	cell_hits
Corvus frugilegus_Rook	17
Emberiza buchanani_Gray-necked Bunting	17
Haliaeetus albicilla_White-tailed Eagle	17
Hippolais olivetorum_Olive-tree Warbler	17
Phylloscopus orientalis_Eastern Bonelli's Warbler	17
Pica pica_Eurasian Magpie	17
Picus viridis_Eurasian Green Woodpecker	17
Ploceus cucullatus_Village Weaver	17
Poecile lugubris_Sombre Tit	17
Pterocles alchata_Pin-tailed Sandgrouse	17
Quelea quelea_Red-billed Quelea	17
Sitta neumayer_Western Rock Nuthatch	17
Sitta tephronota_Eastern Rock Nuthatch	17
Sula dactylatra_Masked Booby	17
Terpsiphone viridis_African Paradise-Flycatcher	17
Turdus pilaris_Fieldfare	17
Carpodacus synoicus_Sinai Rosefinch	16
Curruca melanocephala_Sardinian Warbler	16
Euplectes afer_Yellow-crowned Bishop	16
Hirundo smithii_Wire-tailed Swallow	16
Larus michahellis_Yellow-legged Gull	16
Linaria flavirostris_Twite	16
Mergus serrator_Red-breasted Merganser	16
Passer moabiticus_Dead Sea Sparrow	16
Periparus ater_Coal Tit	16
Phoeniconaias minor_Lesser Flamingo	16
Todiramphus chloris_Collared Kingfisher	16
Acrocephalus dumetorum_Blyth's Reed Warbler	15
Centropus superciliosus_White-browed Coucal	15
Certhia familiaris_Eurasian Treecreeper	15
Cinnyricinclus leucogaster_Violet-backed Starling	15
Coracias abyssinicus_Abyssinian Roller	15
Crithagra menachensis_Yemen Serin	15
Cygnus cygnus_Whooper Swan	15
Cypsiurus parvus_African Palm-Swift	15
Lophoceros nasutus_African Gray Hornbill	15
Merops albicollis_White-throated Bee-eater	15
Micronisus gabar_Gabar Goshawk	15
Numida meleagris_Helmeted Guineafowl	15
Otus pamelae_Arabian Scops-Owl	15
Panurus biarmicus_Bearded Reedling	15
Phasianus colchicus_Ring-necked Pheasant	15
Phylloscopus umbrovirens_Brown Woodland-Warbler	15
Saxicola torquatus_African Stonechat	15
Scopus umbretta_Hamerkop	15
Streptopelia semitorquata_Red-eyed Dove	15
Chrysococcyx klaas_Klaas's Cuckoo	14
Corvus albus_Pied Crow	14
Dendrocopos major_Great Spotted Woodpecker	14
Dryocopus martius_Black Woodpecker	14
Emberiza bruniceps_Red-headed Bunting	14
Gymnoris dentata_Sahel Bush Sparrow	14
Loxia curvirostra_Red Crossbill	14
Perdix perdix_Gray Partridge	14
Phalaropus fulicarius_Red Phalarope	14
Pyrrhula pyrrhula_Eurasian Bullfinch	14
Pytilia melba_Green-winged Pytilia	14
Rostratula benghalensis_Greater Painted-Snipe	14
Alaudala raytal_Sand Lark	13
Athene brama_Spotted Owlet	13
Buteo lagopus_Rough-legged Hawk	13
Gallinago stenura_Pin-tailed Snipe	13
Iduna caligata_Booted Warbler	13
Lamprotornis superbus_Superb Starling	13
Lanius vittatus_Bay-backed Shrike	13
Remiz coronatus_White-crowned Penduline-Tit	13
Saxicola caprata_Pied Bushchat	13
Streptopelia lugens_Dusky Turtle-Dove	13
Cyanistes cyanus_Azure Tit	12
Estrilda astrild_Common Waxbill	12
Ichthyaetus melanocephalus_Mediterranean Gull	12
Leucogeranus leucogeranus_Siberian Crane	12
Linaria yemenensis_Yemen Linnet	12
Onychoprion fuscatus_Sooty Tern	12
Serinus serinus_European Serin	12
Sterna dougallii_Roseate Tern	12
Streptopelia orientalis_Oriental Turtle-Dove	12
Acrocephalus baeticatus_African Reed Warbler	11
Calidris subminuta_Long-toed Stint	11
Turdus menachensis_Yemen Thrush	11
Turnix sylvaticus_Small Buttonquail	11
Anous tenuirostris_Lesser Noddy	10
Anthus cinnamomeus_African Pipit	10
Calidris tenuirostris_Great Knot	10
Nettapus coromandelianus_Cotton Pygmy-Goose	10
Phylloscopus humei_Hume's Warbler	10
Ploceus intermedius_Lesser Masked-Weaver	10
Podiceps grisegena_Red-necked Grebe	10
Rhodophoneus cruentus_Rosy-patched Bushshrike	10
Burhinus senegalensis_Senegal Thick-knee	9
Centropus senegalensis_Senegal Coucal	9
Curruca conspicillata_Spectacled Warbler	9
Geronticus eremita_Northern Bald Ibis	9
Hydrophasianus chirurgus_Pheasant-tailed Jacana	9
Lonchura punctulata_Scaly-breasted Munia	9
Mergus merganser_Common Merganser	9
Motacilla aguimp_African Pied Wagtail	9
Ploceus jacksoni_Golden-backed Weaver	9
Ploceus philippinus_Baya Weaver	9
Porphyrio madagascariensis_African Swamphen	9
Pycnonotus barbatus_Common Bulbul	9
Zosterops palpebrosus_Indian White-eye	9
Acrocephalus paludicola_Aquatic Warbler	8
Amaurornis phoenicurus_White-breasted Waterhen	8
Anthus godlewskii_Blyth's Pipit	8
Campethera nubica_Nubian Woodpecker	8
Chloropicus goertae_African Gray Woodpecker	8
Columba arquatrix_Rameron Pigeon	8
Coturnix delegorguei_Harlequin Quail	8
Dendrocygna bicolor_Fulvous Whistling-Duck	8
Dendrocygna viduata_White-faced Whistling-Duck	8
Eudynamys scolopaceus_Asian Koel	8
Euplectes orix_Southern Red Bishop	8
Falco amurensis_Amur Falcon	8
Glareola lactea_Small Pratincole	8
Gymnoris pyrgita_Yellow-spotted Bush Sparrow	8
Ichthyaetus audouinii_Audouin's Gull	8
Ixobrychus sinensis_Yellow Bittern	8
Oenanthe scotocerca_Brown-tailed Chat	8
Phyllolais pulchella_Buff-bellied Warbler	8
Prinia rufifrons_Red-fronted Prinia	8
Psittacula cyanocephala_Plum-headed Parakeet	8
Pternistis erckelii_Erckel's Francolin	8
Pycnonotus jocosus_Red-whiskered Bulbul	8
Rissa tridactyla_Black-legged Kittiwake	8
Sporopipes frontalis_Speckle-fronted Weaver	8
Sylvietta brachyura_Northern Crombec	8
Terpsiphone paradisi_Indian Paradise-Flycatcher	8
Tockus erythrorhynchus_Northern Red-billed Hornbill	8
Acrocephalus gracilirostris_Lesser Swamp Warbler	7
Actophilornis africanus_African Jacana	7
Aegolius funereus_Boreal Owl	7
Alaudala rufescens_Mediterranean Short-toed Lark	7
Anser erythropus_Lesser White-fronted Goose	7
Anthus leucophrys_Plain-backed Pipit	7
Apaloderma narina_Narina Trogon	7
Apus caffer_White-rumped Swift	7
Ardea melanocephala_Black-headed Heron	7
Ardenna carneipes_Flesh-footed Shearwater	7
Batis erlangeri_Western Black-headed Batis	7
Batis orientalis_Gray-headed Batis	7
Bostrychia hagedash_Hadada Ibis	7
Bubalornis albirostris_White-billed Buffalo-Weaver	7
Bubo lacteus_Verreaux's Eagle-Owl	7
Buphagus erythrorynchus_Red-billed Oxpecker	7
Buteo augur_Augur Buzzard	7
Cacatua galerita_Sulphur-crested Cockatoo	7
Camaroptera brachyura_Green-backed Camaroptera	7
Caprimulgus climacurus_Long-tailed Nightjar	7
Caprimulgus poliocephalus_Abyssinian Nightjar	7
Cecropis abyssinica_Lesser Striped Swallow	7
Centropus monachus_Blue-headed Coucal	7
Chalcomitra senegalensis_Scarlet-chested Sunbird	7
Charadrius tricollaris_Three-banded Plover	7
Chloropicus namaquus_Bearded Woodpecker	7
Cinnyris cupreus_Copper Sunbird	7
Cinnyris pulchellus_Beautiful Sunbird	7
Cinnyris venustus_Variable Sunbird	7
