species	cell_hits
Accipiter soloensis_Chinese Sparrowhawk	18
Anser anser_Graylag Goose	18
Anthornis melanura_New Zealand Bellbird	18
Cuculus saturatus_Himalayan Cuckoo	18
Ducula bicolor_Pied Imperial-Pigeon	18
Ixobrychus cinnamomeus_Cinnamon Bittern	18
Leptocoma aspasia_Black Sunbird	18
Micropsitta finschii_Finsch's Pygmy-Parrot	18
Pycnonotus cafer_Red-vented Bulbul	18
Sericornis magnirostra_Large-billed Scrubwren	18
Apus nipalensis_House Swift	17
Butastur indicus_Gray-faced Buzzard	17
Casuarius casuarius_Southern Cassowary	17
Cecropis striolata_Striated Swallow	17
Cinclosoma punctatum_Spotted Quail-thrush	17
Corvus tasmanicus_Forest Raven	17
Dasyornis longirostris_Western Bristlebird	17
Geopelia striata_Zebra Dove	17
Macheiramphus alcinus_Bat Hawk	17
Macropygia phasianella_Brown Cuckoo-Dove	17
Numenius tahitiensis_Bristle-thighed Curlew	17
Prunella modularis_Dunnock	17
Pterodroma cervicalis_White-necked Petrel	17
Pycnonotus aurigaster_Sooty-headed Bulbul	17
Todiramphus chloris_Collared Kingfisher	17
Acrocephalus stentoreus_Clamorous Reed Warbler	16
Ardea purpurea_Purple Heron	16
Atrichornis clamosus_Noisy Scrub-bird	16
Callocephalon fimbriatum_Gang-gang Cockatoo	16
Carterornis chrysomela_Golden Monarch	16
Cincloramphus macrurus_Papuan Grassbird	16
Lathamus discolor_Swift Parrot	16
Leucosarcia melanoleuca_Wonga Pigeon	16
Menura novaehollandiae_Superb Lyrebird	16
Probosciger aterrimus_Palm Cockatoo	16
Pseudeos cardinalis_Cardinal Lory	16
Stercorarius maccormicki_South Polar Skua	16
Tringa totanus_Common Redshank	16
Accipiter gularis_Japanese Sparrowhawk	15
Alcedo meninting_Blue-eared Kingfisher	15
Amaurornis phoenicurus_White-breasted Waterhen	15
Cacomantis merulinus_Plaintive Cuckoo	15
Caprimulgus affinis_Savanna Nightjar	15
Centropus bengalensis_Lesser Coucal	15
Chlamydera maculata_Spotted Bowerbird	15
Cypsiurus balasiensis_Asian Palm-Swift	15
Ducula aenea_Green Imperial-Pigeon	15
Eudynamys scolopaceus_Asian Koel	15
Ficedula hyperythra_Snowy-browed Flycatcher	15
Ficedula westermanni_Little Pied Flycatcher	15
Gallinago stenura_Pin-tailed Snipe	15
Ictinaetus malaiensis_Black Eagle	15
Macropygia amboinensis_Amboyna Cuckoo-Dove	15
Orthonyx temminckii_Australian Logrunner	15
Pachycephala orioloides_Oriole Whistler	15
Pernis ptilorhynchus_Oriental Honey-buzzard	15
Petroica australis_South Island Robin	15
Phonygammus keraudrenii_Trumpet Manucode	15
Phyllergates cucullatus_Mountain Tailorbird	15
Phylloscopus borealis_Arctic Warbler	15
Ptilinopus melanospilus_Black-naped Fruit-Dove	15
Ptilinopus rivoli_White-breasted Fruit-Dove	15
Ptilonorhynchus violaceus_Satin Bowerbird	15
Rostratula benghalensis_Greater Painted-Snipe	15
Trichoglossus rubritorquis_Red-collared Lorikeet	15
Aerodramus fuciphagus_White-nest Swiftlet	14
Amalocichla incerta_Lesser Ground-Robin	14
Anthreptes malacensis_Brown-throated Sunbird	14
Anthus rufulus_Paddyfield Pipit	14
Ardeola speciosa_Javan Pond-Heron	14
Cacomantis leucolophus_White-crowned Koel	14
Centropus menbeki_Greater Black Coucal	14
Charadrius alexandrinus_Kentish Plover	14
Cormobates placens_Papuan Treecreeper	14
Drepanornis albertisi_Black-billed Sicklebill	14
Epimachus fastosus_Black Sicklebill	14
Gerygone sulphurea_Golden-bellied Gerygone	14
Harpyopsis novaeguineae_New Guinea Eagle	14
Heteromyias albispecularis_Ashy Robin	14
Lalage maculosa_Polynesian Triller	14
Lophotriorchis kienerii_Rufous-bellied Eagle	14
Melanorectes nigrescens_Black Pitohui	14
Melidora macrorrhina_Hook-billed Kingfisher	14
Mohoua novaeseelandiae_Pipipi	14
Orthonyx novaeguineae_Papuan Logrunner	14
Pitohui kirhocephalus_Northern Variable Pitohui	14
Ptilorrhoa caerulescens_Blue Jewel-babbler	14
Ptilorrhoa leucosticta_Spotted Jewel-babbler	14
Puffinus nativitatis_Christmas Shearwater	14
Pyrrholaemus sagittatus_Speckled Warbler	14
Rhipidura leucothorax_White-bellied Thicket-Fantail	14
Rhipidura threnothorax_Sooty Thicket-Fantail	14
Seleucidis melanoleucus_Twelve-wired Bird-of-Paradise	14
Talegalla fuscirostris_Yellow-legged Brushturkey	14
Todiramphus tristrami_Melanesian Kingfisher	14
Tregellasia capito_Pale-yellow Robin	14
Zosterops citrinella_Ashy-bellied White-eye	14
Aleadryas rufinucha_Rufous-naped Bellbird	13
Anthus gustavi_Pechora Pipit	13
Aplonis panayensis_Asian Glossy Starling	13
Arses telescopthalmus_Frilled Monarch	13
Caligavis subfrenata_Black-throated Honeyeater	13
Cicinnurus magnificus_Magnificent Bird-of-Paradise	13
Cicinnurus regius_King Bird-of-Paradise	13
Cinclosoma ajax_Painted Quail-thrush	13
Circaetus gallicus_Short-toed Snake-Eagle	13
Clamator coromandus_Chestnut-winged Cuckoo	13
Corvus macrorhynchos_Large-billed Crow	13
Cracticus cassicus_Hooded Butcherbird	13
Crateroscelis robusta_Mountain Mouse-Warbler	13
Dasyornis broadbenti_Rufous Bristlebird	13
Ducula pinon_Pinon's Imperial-Pigeon	13
Ducula zoeae_Zoe's Imperial-Pigeon	13
Edolisoma montanum_Black-bellied Cicadabird	13
Gallicrex cinerea_Watercock	13
Gallinula chloropus_Eurasian Moorhen	13
Hemiprocne longipennis_Gray-rumped Treeswift	13
Lophorina superba_Greater Lophorina	13
Lorius chlorocercus_Yellow-bibbed Lory	13
Machaerirhynchus nigripectus_Black-breasted Boatbill	13
Malurus alboscapulatus_White-shouldered Fairywren	13
Malurus cyanocephalus_Emperor Fairywren	13
Melampitta lugubris_Lesser Melampitta	13
Mino dumontii_Yellow-faced Myna	13
Monarcha castaneiventris_Chestnut-bellied Monarch	13
Muscicapa dauurica_Asian Brown Flycatcher	13
Ninox theomacha_Papuan Boobook	13
Nycticorax nycticorax_Black-crowned Night-Heron	13
Oreocharis arfaki_Tit Berrypecker	13
Oriolus chinensis_Black-naped Oriole	13
Otidiphaps nobilis_Pheasant Pigeon	13
Otus magicus_Moluccan Scops-Owl	13
