species	cell_hits
Acrocephalus tangorum_Manchurian Reed Warbler	40
Anser cygnoides_Swan Goose	40
Anthus godlewskii_Blyth's Pipit	40
Buteo jamaicensis_Red-tailed Hawk	40
Dendronanthus indicus_Forest Wagtail	40
Gallinago hardwickii_Latham's Snipe	40
Lanius isabellinus_Isabelline Shrike	40
Oenanthe deserti_Desert Wheatear	40
Phylloscopus griseolus_Sulphur-bellied Warbler	40
Phylloscopus occipitalis_Western Crowned Warbler	40
Remiz consobrinus_Chinese Penduline-Tit	40
Accipiter striatus_Sharp-shinned Hawk	39
Bonasa umbellus_Ruffed Grouse	39
Contopus cooperi_Olive-sided Flycatcher	39
Contopus sordidulus_Western Wood-Pewee	39
Dryobates villosus_Hairy Woodpecker	39
Emberiza buchanani_Gray-necked Bunting	39
Empidonax hammondii_Hammond's Flycatcher	39
Picoides arcticus_Black-backed Woodpecker	39
Podoces hendersoni_Mongolian Ground-Jay	39
Sitta canadensis_Red-breasted Nuthatch	39
Spatula discors_Blue-winged Teal	39
Stercorarius maccormicki_South Polar Skua	39
Syrrhaptes paradoxus_Pallas's Sandgrouse	39
Tringa solitaria_Solitary Sandpiper	39
Chroicocephalus philadelphia_Bonaparte's Gull	38
Cygnus buccinator_Trumpeter Swan	38
Megaceryle alcyon_Belted Kingfisher	38
Myadestes townsendi_Townsend's Solitaire	38
Passer ammodendri_Saxaul Sparrow	38
Poecile atricapillus_Black-capped Chickadee	38
Tachycineta thalassina_Violet-green Swallow	38
Haematopus bachmani_Black Oystercatcher	37
Spizella passerina_Chipping Sparrow	36
Charadrius vociferus_Killdeer	35
Empidonax minimus_Least Flycatcher	35
Pica hudsonia_Black-billed Magpie	35
Tympanuchus phasianellus_Sharp-tailed Grouse	35
Chordeiles minor_Common Nighthawk	34
Colaptes auratus_Northern Flicker	34
Dendragapus obscurus_Dusky Grouse	34
Fulica americana_American Coot	34
Geothlypis trichas_Common Yellowthroat	34
Haemorhous purpureus_Purple Finch	34
Lagopus leucura_White-tailed Ptarmigan	34
Leiothlypis peregrina_Tennessee Warbler	34
Molothrus ater_Brown-headed Cowbird	34
Oxyura jamaicensis_Ruddy Duck	34
Porzana carolina_Sora	34
Sphyrapicus varius_Yellow-bellied Sapsucker	34
Vireo gilvus_Warbling Vireo	34
Agelaius phoeniceus_Red-winged Blackbird	33
Sialia currucoides_Mountain Bluebird	33
Corvus brachyrhynchos_American Crow	32
Zonotrichia albicollis_White-throated Sparrow	32
Empidonax flaviventris_Yellow-bellied Flycatcher	31
Limnodromus griseus_Short-billed Dowitcher	31
Ammospiza leconteii_LeConte's Sparrow	30
Bombycilla cedrorum_Cedar Waxwing	30
Botaurus lentiginosus_American Bittern	30
Buteo platypterus_Broad-winged Hawk	30
Cardellina canadensis_Canada Warbler	30
Coccothraustes vespertinus_Evening Grosbeak	30
Coturnicops noveboracensis_Yellow Rail	30
Dryocopus pileatus_Pileated Woodpecker	30
Geothlypis philadelphia_Mourning Warbler	30
Leucophaeus pipixcan_Franklin's Gull	30
Melospiza georgiana_Swamp Sparrow	30
Mniotilta varia_Black-and-white Warbler	30
Pelecanus erythrorhynchos_American White Pelican	30
Pheucticus ludovicianus_Rose-breasted Grosbeak	30
Piranga ludoviciana_Western Tanager	30
Podilymbus podiceps_Pied-billed Grebe	30
Sayornis phoebe_Eastern Phoebe	30
Seiurus aurocapilla_Ovenbird	30
Setophaga castanea_Bay-breasted Warbler	30
Setophaga magnolia_Magnolia Warbler	30
Setophaga palmarum_Palm Warbler	30
Setophaga ruticilla_American Redstart	30
Setophaga tigrina_Cape May Warbler	30
Spizella pallida_Clay-colored Sparrow	30
Troglodytes hiemalis_Winter Wren	30
Tyrannus tyrannus_Eastern Kingbird	30
Vireo olivaceus_Red-eyed Vireo	30
Vireo philadelphicus_Philadelphia Vireo	30
Vireo solitarius_Blue-headed Vireo	30
Ammospiza nelsoni_Nelson's Sparrow	29
Larus delawarensis_Ring-billed Gull	29
Melospiza melodia_Song Sparrow	28
Quiscalus quiscula_Common Grackle	27
Regulus satrapa_Golden-crowned Kinglet	22
Calidris virgata_Surfbird	21
Puffinus puffinus_Manx Shearwater	20
Setophaga townsendi_Townsend's Warbler	20
Acanthis cabaret_Lesser Redpoll	18
Empidonax oberholseri_Dusky Flycatcher	18
Hydrobates pelagicus_European Storm-Petrel	14
Numenius tahitiensis_Bristle-thighed Curlew	12
Nannopterum auritum_Double-crested Cormorant	9
Phalaropus tricolor_Wilson's Phalarope	8
Milvus milvus_Red Kite	7
Certhia americana_Brown Creeper	6
Gyps fulvus_Eurasian Griffon	6
Lanius senator_Woodchat Shrike	6
Passer hispaniolensis_Spanish Sparrow	6
Cistothorus palustris_Marsh Wren	5
Lophodytes cucullatus_Hooded Merganser	5
Phylloscopus nitidus_Green Warbler	5
Serinus serinus_European Serin	5
Tyto alba_Barn Owl	5
Euphagus cyanocephalus_Brewer's Blackbird	4
Xanthocephalus xanthocephalus_Yellow-headed Blackbird	4
Buteo swainsoni_Swainson's Hawk	1
Ninox scutulata_Brown Boobook	1
Zosterops japonicus_Warbling White-eye	1
