species	cell_hits
Pterodroma sandwichensis_Hawaiian Petrel	37
Chordeiles acutipennis_Lesser Nighthawk	36
Dendrocygna autumnalis_Black-bellied Whistling-Duck	36
Dryobates scalaris_Ladder-backed Woodpecker	36
Gallus gallus_Red Junglefowl	36
Geococcyx californianus_Greater Roadrunner	36
Luscinia svecica_Bluethroat	36
Mycteria americana_Wood Stork	36
Vermivora cyanoptera_Blue-winged Warbler	36
Antrostomus vociferus_Eastern Whip-poor-will	35
Chamaea fasciata_Wrentit	35
Estrilda astrild_Common Waxbill	35
Onychoprion anaethetus_Bridled Tern	35
Plegadis falcinellus_Glossy Ibis	35
Thalasseus elegans_Elegant Tern	35
Anhinga anhinga_Anhinga	34
Empidonax wrightii_Gray Flycatcher	34
Numenius tahitiensis_Bristle-thighed Curlew	34
Padda oryzivora_Java Sparrow	34
Rallus crepitans_Clapper Rail	34
Sicalis flaveola_Saffron Finch	34
Stercorarius maccormicki_South Polar Skua	34
Aimophila ruficeps_Rufous-crowned Sparrow	33
Drepanis coccinea_Iiwi	33
Empidonax virescens_Acadian Flycatcher	33
Megascops asio_Eastern Screech-Owl	33
Melozone crissalis_California Towhee	33
Amandava amandava_Red Avadavat	32
Anas wyvilliana_Hawaiian Duck	32
Hylocichla mustelina_Wood Thrush	32
Ictinia mississippiensis_Mississippi Kite	32
Parabuteo unicinctus_Harris's Hawk	32
Vireo altiloquus_Black-whiskered Vireo	32
Calamospiza melanocorys_Lark Bunting	31
Crithagra mozambica_Yellow-fronted Canary	31
Dendragapus fuliginosus_Sooty Grouse	31
Icterus parisorum_Scott's Oriole	31
Petrochelidon fulva_Cave Swallow	31
Pipilo erythrophthalmus_Eastern Towhee	31
Amphispiza bilineata_Black-throated Sparrow	30
Buteo albonotatus_Zone-tailed Hawk	30
Chasiempis sandwichensis_Hawaii Elepaio	30
Euodice cantans_African Silverbill	30
Himatione sanguinea_Apapane	30
Limnothlypis swainsonii_Swainson's Warbler	30
Myiopsitta monachus_Monk Parakeet	30
Spizella pusilla_Field Sparrow	30
Sterna dougallii_Roseate Tern	30
Buteo solitarius_Hawaiian Hawk	29
Lophura leucomelanos_Kalij Pheasant	29
Melanerpes erythrocephalus_Red-headed Woodpecker	29
Paroaria capitata_Yellow-billed Cardinal	29
Paroaria coronata_Red-crested Cardinal	29
Spizella atrogularis_Black-chinned Sparrow	29
Aythya fuligula_Tufted Duck	28
Campylorhynchus brunneicapillus_Cactus Wren	28
