species	cell_hits
Calandrella brachydactyla_Greater Short-toed Lark	21
Centropus bengalensis_Lesser Coucal	21
Dicrurus hottentottus_Hair-crested Drongo	21
Hydrobates leucorhous_Leach's Storm-Petrel	21
Lonchura striata_White-rumped Munia	21
Nettapus coromandelianus_Cotton Pygmy-Goose	21
Phylloscopus trochilus_Willow Warbler	21
Pterorhinus davidi_Pere David's Laughingthrush	21
Tetrao urogallus_Western Capercaillie	21
Accipiter trivirgatus_Crested Goshawk	20
Acrocephalus concinens_Blunt-winged Warbler	20
Aegithalos glaucogularis_Silver-throated Tit	20
Anthus roseatus_Rosy Pipit	20
Hypothymis azurea_Black-naped Monarch	20
Lanius minor_Lesser Gray Shrike	20
Otocichla mupinensis_Chinese Thrush	20
Pucrasia macrolopha_Koklass Pheasant	20
Sterna paradisaea_Arctic Tern	20
Amandava amandava_Red Avadavat	19
Antigone canadensis_Sandhill Crane	19
Bulweria bulwerii_Bulwer's Petrel	19
Columba oenas_Stock Dove	19
Cuculus saturatus_Himalayan Cuckoo	19
Hydrobates tristrami_Tristram's Storm-Petrel	19
Lanius collurio_Red-backed Shrike	19
Montifringilla nivalis_White-winged Snowfinch	19
Pericrocotus ethologus_Long-tailed Minivet	19
Phoenicurus leucocephalus_White-capped Redstart	19
Picumnus innominatus_Speckled Piculet	19
Spilornis cheela_Crested Serpent-Eagle	19
Spizixos semitorques_Collared Finchbill	19
Aegithalos concinnus_Black-throated Tit	18
Anous stolidus_Brown Noddy	18
Ardenna pacifica_Wedge-tailed Shearwater	18
Cettia cetti_Cetti's Warbler	18
Chroicocephalus brunnicephalus_Brown-headed Gull	18
Clamator coromandus_Chestnut-winged Cuckoo	18
Columba palumbus_Common Wood-Pigeon	18
Enicurus leschenaulti_White-crowned Forktail	18
Horornis fortipes_Brownish-flanked Bush Warbler	18
Hypsipetes leucocephalus_Black Bulbul	18
Locustella luteoventris_Brown Bush Warbler	18
Luscinia phaenicuroides_White-bellied Redstart	18
Merops philippinus_Blue-tailed Bee-eater	18
Onychoprion aleuticus_Aleutian Tern	18
Onychoprion fuscatus_Sooty Tern	18
Pericrocotus cantonensis_Brown-rumped Minivet	18
Phylloscopus armandii_Yellow-streaked Warbler	18
Phylloscopus claudiae_Claudia's Leaf Warbler	18
Phylloscopus sibilatrix_Wood Warbler	18
Phylloscopus yunnanensis_Chinese Leaf Warbler	18
Pomatorhinus ruficollis_Streak-breasted Scimitar-Babbler	18
Saxicola ferreus_Gray Bushchat	18
Abroscopus albogularis_Rufous-faced Warbler	17
Dendrocitta formosae_Gray Treepie	17
Emberiza citrinella_Yellowhammer	17
Erithacus rubecula_European Robin	17
Ficedula elisae_Green-backed Flycatcher	17
Glaucidium cuculoides_Asian Barred Owlet	17
Gracupica nigricollis_Black-collared Starling	17
Ixos mcclellandii_Mountain Bulbul	17
Ketupa blakistoni_Blakiston's Fish-Owl	17
Lewinia striata_Slaty-breasted Rail	17
