species	cell_hits
Dicrurus macrocercus_Black Drongo	66
Branta hutchinsii_Cackling Goose	65
Apus nipalensis_House Swift	64
Ibidorhyncha struthersii_Ibisbill	64
Irania gutturalis_White-throated Robin	63
Mycerobas carnipes_White-winged Grosbeak	63
Oriolus kundoo_Indian Golden Oriole	63
Pterocles exustus_Chestnut-bellied Sandgrouse	63
Pterocles senegallus_Spotted Sandgrouse	62
Pycnonotus cafer_Red-vented Bulbul	61
Zosterops japonicus_Warbling White-eye	61
Corvus splendens_House Crow	60
Streptopelia chinensis_Spotted Dove	60
Calliope pectoralis_Himalayan Rubythroat	59
Chroicocephalus brunnicephalus_Brown-headed Gull	59
Lonchura punctulata_Scaly-breasted Munia	59
Acanthis cabaret_Lesser Redpoll	58
Ichthyaetus audouinii_Audouin's Gull	58
Anthus roseatus_Rosy Pipit	57
Garrulax canorus_Chinese Hwamei	57
Pericrocotus ethologus_Long-tailed Minivet	57
Amandava amandava_Red Avadavat	56
Calandrella dukhunensis_Mongolian Short-toed Lark	56
Egretta sacra_Pacific Reef-Heron	56
Leptopoecile sophiae_White-browed Tit-Warbler	56
Phoenicurus leucocephalus_White-capped Redstart	55
Phylloscopus bonelli_Western Bonelli's Warbler	55
Eudynamys scolopaceus_Asian Koel	54
Urocissa erythroryncha_Red-billed Blue-Magpie	54
Vanellus spinosus_Spur-winged Lapwing	53
Bucephala albeola_Bufflehead	52
Dendrocopos syriacus_Syrian Woodpecker	52
Psittacula eupatria_Alexandrine Parakeet	52
Pterodroma inexpectata_Mottled Petrel	52
Alectoris rufa_Red-legged Partridge	51
Anthus similis_Long-billed Pipit	51
Clamator jacobinus_Pied Cuckoo	51
Cuculus saturatus_Himalayan Cuckoo	51
Ninox scutulata_Brown Boobook	51
Terpsiphone paradisi_Indian Paradise-Flycatcher	51
Oenanthe leucopyga_White-crowned Wheatear	50
Phoenicurus fuliginosus_Plumbeous Redstart	50
Dicrurus leucophaeus_Ashy Drongo	49
Egretta gularis_Western Reef-Heron	49
Hydrophasianus chirurgus_Pheasant-tailed Jacana	49
Sitta tephronota_Eastern Rock Nuthatch	49
Bambusicola thoracicus_Chinese Bamboo-Partridge	48
Curruca undata_Dartford Warbler	48
Eremopterix nigriceps_Black-crowned Sparrow-Lark	48
Emberiza striolata_Striolated Bunting	47
Phoenicurus frontalis_Blue-fronted Redstart	47
Alaudala rufescens_Mediterranean Short-toed Lark	46
Emberiza stewarti_White-capped Bunting	46
Prunella strophiata_Rufous-breasted Accentor	45
Certhia himalayana_Bar-tailed Treecreeper	44
Eumyias thalassinus_Verditer Flycatcher	44
Hippolais polyglotta_Melodious Warbler	44
Lanius nubicus_Masked Shrike	44
Nettapus coromandelianus_Cotton Pygmy-Goose	44
Oena capensis_Namaqua Dove	44
Picumnus innominatus_Speckled Piculet	44
Alopochen aegyptiaca_Egyptian Goose	43
Copsychus saularis_Oriental Magpie-Robin	43
Culicicapa ceylonensis_Gray-headed Canary-Flycatcher	43
Francolinus francolinus_Black Francolin	43
Pycnonotus sinensis_Light-vented Bulbul	43
Saxicola ferreus_Gray Bushchat	43
Vanellus indicus_Red-wattled Lapwing	43
Alectoris barbara_Barbary Partridge	42
Carpodacus puniceus_Red-fronted Rosefinch	42
Curruca iberiae_Western Subalpine Warbler	42
Dendrocopos leucopterus_White-winged Woodpecker	42
Emberiza sulphurata_Yellow Bunting	42
Euodice malabarica_Indian Silverbill	42
Horornis fortipes_Brownish-flanked Bush Warbler	42
Periparus rufonuchalis_Rufous-naped Tit	42
Phylloscopus magnirostris_Large-billed Leaf Warbler	42
Spilornis cheela_Crested Serpent-Eagle	42
Emberiza lathami_Crested Bunting	41
Hypsipetes leucocephalus_Black Bulbul	41
Lalage melaschistos_Black-winged Cuckooshrike	41
Pycnonotus jocosus_Red-whiskered Bulbul	41
Sterna sumatrana_Black-naped Tern	41
Aegithalos concinnus_Black-throated Tit	40
Bulweria bulwerii_Bulwer's Petrel	40
Cinnyris asiaticus_Purple Sunbird	40
Curruca hortensis_Western Orphean Warbler	40
Dendrocitta formosae_Gray Treepie	40
Ficedula tricolor_Slaty-blue Flycatcher	40
Glaucidium cuculoides_Asian Barred Owlet	40
Parus monticolus_Green-backed Tit	40
Pericrocotus speciosus_Scarlet Minivet	40
Taenioptynx brodiei_Collared Owlet	40
Tchagra senegalus_Black-crowned Tchagra	40
Dicrurus hottentottus_Hair-crested Drongo	39
Galerida theklae_Thekla's Lark	39
Haematopus bachmani_Black Oystercatcher	39
Iduna opaca_Western Olivaceous Warbler	39
Lanius tephronotus_Gray-backed Shrike	39
Phylloscopus orientalis_Eastern Bonelli's Warbler	39
Hierococcyx sparverioides_Large Hawk-Cuckoo	38
Prinia inornata_Plain Prinia	38
Psilopogon virens_Great Barbet	38
Strix nivicolum_Himalayan Owl	38
Turdus rubrocanus_Chestnut Thrush	38
Zosterops palpebrosus_Indian White-eye	38
Anous stolidus_Brown Noddy	37
Calandrella acutirostris_Hume's Lark	37
Caprimulgus indicus_Jungle Nightjar	37
Gymnoris xanthocollis_Yellow-throated Sparrow	37
Hirundo smithii_Wire-tailed Swallow	37
Lonchura striata_White-rumped Munia	37
Prinia lepida_Delicate Prinia	37
Pteruthius xanthochlorus_Green Shrike-Babbler	37
Sturnus unicolor_Spotless Starling	37
Acrocephalus concinens_Blunt-winged Warbler	36
Certhia hodgsoni_Hodgson's Treecreeper	36
Charadrius semipalmatus_Semipalmated Plover	36
Coracias benghalensis_Indian Roller	36
Enicurus maculatus_Spotted Forktail	36
Luscinia phaenicuroides_White-bellied Redstart	36
Merops philippinus_Blue-tailed Bee-eater	36
Monticola rufiventris_Chestnut-bellied Rock-Thrush	36
Oenanthe hispanica_Western Black-eared Wheatear	36
Ploceus manyar_Streaked Weaver	36
Pterorhinus sannio_White-browed Laughingthrush	36
Sturnia sinensis_White-shouldered Starling	36
Accipiter trivirgatus_Crested Goshawk	35
Phylloscopus chloronotus_Lemon-rumped Warbler	35
Pitta nympha_Fairy Pitta	35
Chersophilus duponti_Dupont's Lark	34
Cyanoderma ruficeps_Rufous-capped Babbler	34
Dromas ardeola_Crab-Plover	34
Ficedula superciliaris_Ultramarine Flycatcher	34
Larvivora brunnea_Indian Blue Robin	34
Orthotomus sutorius_Common Tailorbird	34
Pycnonotus leucotis_White-eared Bulbul	34
Sterna repressa_White-cheeked Tern	34
Tarsiger rufilatus_Himalayan Bluetail	34
Turdus boulboul_Gray-winged Blackbird	34
Ardeola grayii_Indian Pond-Heron	33
Centropus sinensis_Greater Coucal	33
Geokichla citrina_Orange-headed Thrush	33
Ixobrychus flavicollis_Black Bittern	33
Oenanthe leucura_Black Wheatear	33
Phylloscopus affinis_Tickell's Leaf Warbler	33
Turdus mandarinus_Chinese Blackbird	33
Erythrogenys erythrogenys_Rusty-cheeked Scimitar-Babbler	32
Hypothymis azurea_Black-naped Monarch	32
Phoenicurus moussieri_Moussier's Redstart	32
Phylloscopus armandii_Yellow-streaked Warbler	32
Phylloscopus ibericus_Iberian Chiffchaff	32
Phylloscopus whistleri_Whistler's Warbler	32
Pomatorhinus ruficollis_Streak-breasted Scimitar-Babbler	32
Pterorhinus albogularis_White-throated Laughingthrush	32
Pycnonotus barbatus_Common Bulbul	32
Streptopelia roseogrisea_African Collared-Dove	32
Tetraogallus tibetanus_Tibetan Snowcock	32
Athene brama_Spotted Owlet	31
Grus nigricollis_Black-necked Crane	31
Onychoprion fuscatus_Sooty Tern	31
Oxyura jamaicensis_Ruddy Duck	31
Passer simplex_Desert Sparrow	31
Picus awokera_Japanese Woodpecker	31
Poecile lugubris_Sombre Tit	31
Porphyrio porphyrio_Western Swamphen	31
Prinia flaviventris_Yellow-bellied Prinia	31
Pucrasia macrolopha_Koklass Pheasant	31
Rhipidura albicollis_White-throated Fantail	31
Rhopophilus pekinensis_Beijing Babbler	31
Zosterops simplex_Swinhoe's White-eye	31
Alaudala raytal_Sand Lark	30
Cacomantis merulinus_Plaintive Cuckoo	30
Calidris bairdii_Baird's Sandpiper	30
Chalcophaps indica_Asian Emerald Dove	30
Chelidorhynx hypoxanthus_Yellow-bellied Fairy-Fantail	30
Cyanistes teneriffae_African Blue Tit	30
Emberiza sahari_House Bunting	30
Erpornis zantholeuca_White-bellied Erpornis	30
Esacus recurvirostris_Great Thick-knee	30
Estrilda astrild_Common Waxbill	30
Hierococcyx varius_Common Hawk-Cuckoo	30
Ictinaetus malaiensis_Black Eagle	30
Ixos mcclellandii_Mountain Bulbul	30
Locustella luteoventris_Brown Bush Warbler	30
Niltava sundara_Rufous-bellied Niltava	30
Phylloscopus pulcher_Buff-barred Warbler	30
Phylloscopus xanthoschistos_Gray-hooded Warbler	30
Pnoepyga pusilla_Pygmy Cupwing	30
Pycnonotus xanthorrhous_Brown-breasted Bulbul	30
Sitta cinnamoventris_Chestnut-bellied Nuthatch	30
Abroscopus albogularis_Rufous-faced Warbler	29
Aegithina tiphia_Common Iora	29
Anas poecilorhyncha_Indian Spot-billed Duck	29
Calidris subruficollis_Buff-breasted Sandpiper	29
Coracina macei_Large Cuckooshrike	29
Cyornis rubeculoides_Blue-throated Flycatcher	29
Dicaeum ignipectus_Fire-breasted Flowerpecker	29
Enicurus leschenaulti_White-crowned Forktail	29
Euodice cantans_African Silverbill	29
Fulvetta vinipectus_White-browed Fulvetta	29
Lonchura atricapilla_Chestnut Munia	29
Ortygornis pondicerianus_Gray Francolin	29
Otus bakkamoena_Indian Scops-Owl	29
Periparus venustulus_Yellow-bellied Tit	29
Phylloscopus castaniceps_Chestnut-crowned Warbler	29
Pterorhinus davidi_Pere David's Laughingthrush	29
Riparia chinensis_Gray-throated Martin	29
Acridotheres cristatellus_Crested Myna	28
Calidris minutilla_Least Sandpiper	28
Caprimulgus affinis_Savanna Nightjar	28
Centropus bengalensis_Lesser Coucal	28
Ficedula strophiata_Rufous-gorgeted Flycatcher	28
Hydrobates tristrami_Tristram's Storm-Petrel	28
Hypocolius ampelinus_Hypocolius	28
Locustella mandelli_Russet Bush Warbler	28
Machlolophus spilonotus_Yellow-cheeked Tit	28
Phylloscopus maculipennis_Ashy-throated Warbler	28
Plectrophenax hyperboreus_McKay's Bunting	28
Prinia hodgsonii_Gray-breasted Prinia	28
Sitta neumayer_Western Rock Nuthatch	28
Sylviparus modestus_Yellow-browed Tit	28
Yuhina nigrimenta_Black-chinned Yuhina	28
Aegithalos glaucogularis_Silver-throated Tit	27
Chloropsis hardwickii_Orange-bellied Leafbird	27
Corvus rhipidurus_Fan-tailed Raven	27
Enicurus schistaceus_Slaty-backed Forktail	27
Lophophanes dichrous_Gray-crested Tit	27
Lophophorus impejanus_Himalayan Monal	27
Muscicapa ferruginea_Ferruginous Flycatcher	27
Myiomela leucura_White-tailed Robin	27
Periparus rubidiventris_Rufous-vented Tit	27
Phoenicurus hodgsoni_Hodgson's Redstart	27
Phylloscopus xanthodryas_Japanese Leaf Warbler	27
Phylloscopus yunnanensis_Chinese Leaf Warbler	27
Prunella rubeculoides_Robin Accentor	27
Psittiparus gularis_Gray-headed Parrotbill	27
Pyrrhula nipalensis_Brown Bullfinch	27
Turnix sylvaticus_Small Buttonquail	27
Acridotheres ginginianus_Bank Myna	26
Anthus rufulus_Paddyfield Pipit	26
Ardenna pacifica_Wedge-tailed Shearwater	26
Chloris spinoides_Yellow-breasted Greenfinch	26
Ficedula erithacus_Slaty-backed Flycatcher	26
Locustella thoracica_Spotted Bush Warbler	26
Lophura leucomelanos_Kalij Pheasant	26
Mirafra cantillans_Singing Bushlark	26
Niltava macgrigoriae_Small Niltava	26
Pericrocotus solaris_Gray-chinned Minivet	26
Phylloscopus intermedius_White-spectacled Warbler	26
Picus chlorolophus_Lesser Yellownape	26
Prinia crinigera_Himalayan Prinia	26
Psilopogon asiaticus_Blue-throated Barbet	26
Pteruthius aeralatus_Blyth's Shrike-Babbler	26
Turdus unicolor_Tickell's Thrush	26
Acrocephalus griseldis_Basra Reed Warbler	25
Aethopyga gouldiae_Mrs. Gould's Sunbird	25
Blythipicus pyrrhotis_Bay Woodpecker	25
Caprimulgus ruficollis_Red-necked Nightjar	25
Cercotrichas podobe_Black Scrub-Robin	25
Cettia castaneocoronata_Chestnut-headed Tesia	25
Chrysomma sinense_Yellow-eyed Babbler	25
Erythrogenys gravivox_Black-streaked Scimitar-Babbler	25
Harpactes erythrocephalus_Red-headed Trogon	25
Ithaginis cruentus_Blood Pheasant	25
Ketupa zeylonensis_Brown Fish-Owl	25
Psilopogon haemacephalus_Coppersmith Barbet	25
Sula sula_Red-footed Booby	25
Surniculus lugubris_Square-tailed Drongo-Cuckoo	25
Abroscopus schisticeps_Black-faced Warbler	24
Brachyramphus marmoratus_Marbled Murrelet	24
Cypsiurus balasiensis_Asian Palm-Swift	24
Dendrocygna javanica_Lesser Whistling-Duck	24
Dicaeum agile_Thick-billed Flowerpecker	24
Emberiza caesia_Cretzschmar's Bunting	24
Heterophasia capistrata_Rufous Sibia	24
Horornis flavolivaceus_Aberrant Bush Warbler	24
Macropygia unchall_Barred Cuckoo-Dove	24
Metopidius indicus_Bronze-winged Jacana	24
Oriolus xanthornus_Black-hooded Oriole	24
Otocichla mupinensis_Chinese Thrush	24
Otus spilocephalus_Mountain Scops-Owl	24
Phylloscopus neglectus_Plain Leaf Warbler	24
Poecile weigoldicus_Sichuan Tit	24
Pterorhinus pectoralis_Greater Necklaced Laughingthrush	24
Pycnonotus leucogenys_Himalayan Bulbul	24
Pycnonotus xanthopygos_White-spectacled Bulbul	24
Pyrrhula erythaca_Gray-headed Bullfinch	24
Sitta nagaensis_Chestnut-vented Nuthatch	24
Tarsiger chrysaeus_Golden Bush-Robin	24
Urocissa flavirostris_Yellow-billed Blue-Magpie	24
Abroscopus superciliaris_Yellow-bellied Warbler	23
Actinodura cyanouroptera_Blue-winged Minla	23
Cettia brunnifrons_Gray-sided Bush Warbler	23
Clamator coromandus_Chestnut-winged Cuckoo	23
Dendrocitta vagabunda_Rufous Treepie	23
Dryobates cathpharius_Crimson-breasted Woodpecker	23
Glareola lactea_Small Pratincole	23
Gracupica contra_Asian Pied Starling	23
Hemipus picatus_Bar-winged Flycatcher-shrike	23
Ianthocincla rufogularis_Rufous-chinned Laughingthrush	23
Phaethon aethereus_Red-billed Tropicbird	23
Phylloscopus claudiae_Claudia's Leaf Warbler	23
Phylloscopus fuligiventer_Smoky Warbler	23
Phylloscopus subaffinis_Buff-throated Warbler	23
Ploceus philippinus_Baya Weaver	23
Pnoepyga albiventer_Scaly-breasted Cupwing	23
Procarduelis nipalensis_Dark-breasted Rosefinch	23
Pseudopodoces humilis_Ground Tit	23
Psittacula himalayana_Slaty-headed Parakeet	23
Riparia paludicola_Plain Martin	23
Spizixos semitorques_Collared Finchbill	23
Sturnia malabarica_Chestnut-tailed Starling	23
Tesia cyaniventer_Gray-bellied Tesia	23
Tesia olivea_Slaty-bellied Tesia	23
Tringa melanoleuca_Greater Yellowlegs	23
Trochalopteron elliotii_Elliot's Laughingthrush	23
Troglodytes pacificus_Pacific Wren	23
Aethopyga siparaja_Crimson Sunbird	22
Anthus sylvanus_Upland Pipit	22
Apus caffer_White-rumped Swift	22
Arenaria melanocephala_Black Turnstone	22
Brachypteryx leucophris_Lesser Shortwing	22
Calidris pusilla_Semipalmated Sandpiper	22
Carpodacus synoicus_Sinai Rosefinch	22
Carpodacus thura_Himalayan White-browed Rosefinch	22
Cettia major_Chestnut-crowned Bush Warbler	22
Chrysophlegma flavinucha_Greater Yellownape	22
Dicrurus aeneus_Bronzed Drongo	22
Haliastur indus_Brahminy Kite	22
Ianthocincla ocellata_Spotted Laughingthrush	22
Leiothrix argentauris_Silver-eared Mesia	22
Lioparus chrysotis_Golden-breasted Fulvetta	22
Microcarbo niger_Little Cormorant	22
Micropternus brachyurus_Rufous Woodpecker	22
Phylloscopus reguloides_Blyth's Leaf Warbler	22
Pluvialis dominica_American Golden-Plover	22
Prunella ocularis_Radde's Accentor	22
Sternula saundersi_Saunders's Tern	22
Treron sphenurus_Wedge-tailed Green-Pigeon	22
Yuhina flavicollis_Whiskered Yuhina	22
Yuhina gularis_Stripe-throated Yuhina	22
Acrocephalus baeticatus_African Reed Warbler	21
Anastomus oscitans_Asian Openbill	21
Anser rossii_Ross's Goose	21
Aviceda leuphotes_Black Baza	21
Calliope tschebaiewi_Chinese Rubythroat	21
Carpodacus rubicilloides_Streaked Rosefinch	21
Garrulax monileger_Lesser Necklaced Laughingthrush	21
Lagonosticta senegala_Red-billed Firefinch	21
Lewinia striata_Slaty-breasted Rail	21
Megalurus palustris_Striated Grassbird	21
Mycerobas affinis_Collared Grosbeak	21
Oenanthe melanura_Blackstart	21
Parus cinereus_Cinereous Tit	21
Passer italiae_Italian Sparrow	21
Pericrocotus cantonensis_Brown-rumped Minivet	21
Picus squamatus_Scaly-bellied Woodpecker	21
Rhipidura aureola_White-browed Fantail	21
Spinus pinus_Pine Siskin	21
Tarsiger indicus_White-browed Bush-Robin	21
Turnix suscitator_Barred Buttonquail	21
Actinodura strigula_Chestnut-tailed Minla	20
Aythya collaris_Ring-necked Duck	20
Carpodacus rodochroa_Pink-browed Rosefinch	20
Conostoma aemodium_Great Parrotbill	20
Dicaeum minullum_Plain Flowerpecker	20
Ficedula hyperythra_Snowy-browed Flycatcher	20
Gallus gallus_Red Junglefowl	20
Gracupica nigricollis_Black-collared Starling	20
Grammatoptila striata_Striated Laughingthrush	20
Halcyon leucocephala_Gray-headed Kingfisher	20
Hierococcyx nisicolor_Hodgson's Hawk-Cuckoo	20
Hippolais olivetorum_Olive-tree Warbler	20
Horornis brunnescens_Hume's Bush Warbler	20
Phylloscopus cantator_Yellow-vented Warbler	20
Phylloscopus occisinensis_Alpine Leaf Warbler	20
Phylloscopus poliogenys_Gray-cheeked Warbler	20
Phylloscopus valentini_Bianchi's Warbler	20
Ploceus cucullatus_Village Weaver	20
Pteruthius ripleyi_Himalayan Shrike-Babbler	20
Sterna aurantia_River Tern	20
Strix hadorami_Desert Owl	20
Sturnia pagodarum_Brahminy Starling	20
Trochalopteron lineatum_Streaked Laughingthrush	20
Turdus feae_Gray-sided Thrush	20
Aegithalos iouschistos_Black-browed Tit	19
Aethopyga nipalensis_Green-tailed Sunbird	19
Antigone antigone_Sarus Crane	19
Burhinus indicus_Indian Thick-knee	19
Butastur teesa_White-eyed Buzzard	19
Chrysococcyx caprius_Dideric Cuckoo	19
Cissa chinensis_Common Green-Magpie	19
Dicaeum cruentatum_Scarlet-backed Flowerpecker	19
Dicrurus remifer_Lesser Racket-tailed Drongo	19
Ficedula westermanni_Little Pied Flycatcher	19
Garrulax leucolophus_White-crested Laughingthrush	19
Mycteria leucocephala_Painted Stork	19
Numida meleagris_Helmeted Guineafowl	19
Passer moabiticus_Dead Sea Sparrow	19
Pericrocotus cinnamomeus_Small Minivet	19
Phaethon lepturus_White-tailed Tropicbird	19
Phyllergates cucullatus_Mountain Tailorbird	19
Prinia gracilis_Graceful Prinia	19
Prinia striata_Striped Prinia	19
Pterorhinus perspicillatus_Masked Laughingthrush	19
Sitta himalayensis_White-tailed Nuthatch	19
Suthora nipalensis_Black-throated Parrotbill	19
Tephrodornis pondicerianus_Common Woodshrike	19
Tickellia hodgsoni_Broad-billed Warbler	19
Treron phoenicopterus_Yellow-footed Green-Pigeon	19
Trochalopteron variegatum_Variegated Laughingthrush	19
Turdus albocinctus_White-collared Blackbird	19
Acridotheres fuscus_Jungle Myna	18
Arborophila torqueola_Hill Partridge	18
Argya striata_Jungle Babbler	18
Burhinus senegalensis_Senegal Thick-knee	18
Carpodacus dubius_Chinese White-browed Rosefinch	18
Dendrocopos darjellensis_Darjeeling Woodpecker	18
Dendrocopos macei_Fulvous-breasted Woodpecker	18
Dendrocygna bicolor_Fulvous Whistling-Duck	18
Dinopium benghalense_Black-rumped Flameback	18
Ficedula elisae_Green-backed Flycatcher	18
Ficedula ruficauda_Rusty-tailed Flycatcher	18
Haliaeetus leucocephalus_Bald Eagle	18
Hemixos flavala_Ashy Bulbul	18
Melanochlora sultanea_Sultan Tit	18
Melospiza melodia_Song Sparrow	18
Minla ignotincta_Red-tailed Minla	18
Montifringilla blanfordi_Blanford's Snowfinch	18
Motacilla maderaspatensis_White-browed Wagtail	18
Onychognathus tristramii_Tristram's Starling	18
Oriolus traillii_Maroon Oriole	18
Paradoxornis guttaticollis_Spot-breasted Parrotbill	18
Phylloscopus forresti_Sichuan Leaf Warbler	18
Pica bottanensis_Black-rumped Magpie	18
Picus vaillantii_Levaillant's Woodpecker	18
Porphyrio madagascariensis_African Swamphen	18
Timalia pileata_Chestnut-capped Babbler	18
Trochalopteron affine_Black-faced Laughingthrush	18
Anhinga melanogaster_Oriental Darter	17
Arachnothera magna_Streaked Spiderhunter	17
Brachypteryx cruralis_Himalayan Shortwing	17
Burhinus capensis_Spotted Thick-knee	17
Coturnix coromandelica_Rain Quail	17
Cyanoderma chrysaeum_Golden Babbler	17
Cyanoptila cumatilis_Zappey's Flycatcher	17
Cyornis unicolor_Pale Blue Flycatcher	17
Dicrurus annectens_Crow-billed Drongo	17
Dryocopus javensis_White-bellied Woodpecker	17
Horornis acanthizoides_Yellowish-bellied Bush Warbler	17
Ianthocincla maxima_Giant Laughingthrush	17
Leiopicus mahrattensis_Yellow-crowned Woodpecker	17
Monticola cinclorhyncha_Blue-capped Rock-Thrush	17
Napothera epilepidota_Eyebrowed Wren-Babbler	17
Niltava grandis_Large Niltava	17
Pelargopsis capensis_Stork-billed Kingfisher	17
Phylloscopus ogilviegranti_Kloss's Leaf Warbler	17
Phylloscopus soror_Alström's Warbler	17
Psarisomus dalhousiae_Long-tailed Broadbill	17
Psilopogon franklinii_Golden-throated Barbet	17
Psittacula cyanocephala_Plum-headed Parakeet	17
Ptyonoprogne concolor_Dusky Crag-Martin	17
Pycnonotus aurigaster_Sooty-headed Bulbul	17
Pycnonotus striatus_Striated Bulbul	17
Stachyris nigriceps_Gray-throated Babbler	17
Strix leptogrammica_Brown Wood-Owl	17
Sula dactylatra_Masked Booby	17
Trochalopteron subunicolor_Scaly Laughingthrush	17
Vanellus malabaricus_Yellow-wattled Lapwing	17
Yuhina occipitalis_Rufous-vented Yuhina	17
Actinodura egertoni_Rusty-fronted Barwing	16
Actinodura nipalensis_Hoary-throated Barwing	16
Aethopyga ignicauda_Fire-tailed Sunbird	16
Aethopyga saturata_Black-throated Sunbird	16
Artamus fuscus_Ashy Woodswallow	16
Brachypteryx hyperythra_Rusty-bellied Shortwing	16
Centropus senegalensis_Senegal Coucal	16
Certhia discolor_Sikkim Treecreeper	16
Dicaeum erythrorhynchos_Pale-billed Flowerpecker	16
Ducula badia_Mountain Imperial-Pigeon	16
Euplectes afer_Yellow-crowned Bishop	16
Leioptila annectens_Rufous-backed Sibia	16
Motacilla aguimp_African Pied Wagtail	16
Muscicapa muttui_Brown-breasted Flycatcher	16
Nisaetus cirrhatus_Changeable Hawk-Eagle	16
Pellorneum ruficeps_Puff-throated Babbler	16
Pericrocotus tegimae_Ryukyu Minivet	16
Phaenicophaeus tristis_Green-billed Malkoha	16
Phaethon rubricauda_Red-tailed Tropicbird	16
Phylloscopus omeiensis_Martens's Warbler	16
Prinia atrogularis_Black-throated Prinia	16
Pternistis bicalcaratus_Double-spurred Francolin	16
Pterorhinus ruficollis_Rufous-necked Laughingthrush	16
Pteruthius melanotis_Black-eared Shrike-Babbler	16
Quelea quelea_Red-billed Quelea	16
Sasia ochracea_White-browed Piculet	16
Schoeniparus brunneus_Dusky Fulvetta	16
Schoeniparus castaneceps_Rufous-winged Fulvetta	16
Serinus canaria_Island Canary	16
Spelaeornis troglodytoides_Bar-winged Wren-Babbler	16
Staphida torqueola_Indochinese Yuhina	16
Tephrodornis virgatus_Large Woodshrike	16
Trochalopteron erythrocephalum_Chestnut-crowned Laughingthrush	16
Actinodura waldeni_Streak-throated Barwing	15
Apus unicolor_Plain Swift	15
Arborophila rufogularis_Rufous-throated Partridge	15
Cacomantis passerinus_Gray-bellied Cuckoo	15
Caprimulgus macrurus_Large-tailed Nightjar	15
Cholornis unicolor_Brown Parrotbill	15
Cinnyris osea_Palestine Sunbird	15
Cochoa viridis_Green Cochoa	15
Copsychus fulicatus_Indian Robin	15
Copsychus malabaricus_White-rumped Shama	15
Cutia nipalensis_Himalayan Cutia	15
Dicrurus paradiseus_Greater Racket-tailed Drongo	15
Ficedula hodgsoni_Pygmy Flycatcher	15
Hemixos castanonotus_Chestnut Bulbul	15
Heterophasia pulchella_Beautiful Sibia	15
Liocichla phoenicea_Red-faced Liocichla	15
Merops viridis_Blue-throated Bee-eater	15
Mixornis gularis_Pin-striped Tit-Babbler	15
Mycerobas icterioides_Black-and-yellow Grosbeak	15
Nyctyornis athertoni_Blue-bearded Bee-eater	15
Ocyceros birostris_Indian Gray Hornbill	15
Pavo cristatus_Indian Peafowl	15
Phoeniconaias minor_Lesser Flamingo	15
Phylloscopus burkii_Green-crowned Warbler	15
Phylloscopus tephrocephalus_Gray-crowned Warbler	15
Pomatorhinus ferruginosus_Coral-billed Scimitar-Babbler	15
Prinia socialis_Ashy Prinia	15
Prinia superciliaris_Hill Prinia	15
Pseudibis papillosa_Red-naped Ibis	15
Pterorhinus berthemyi_Buffy Laughingthrush	15
Pteruthius rufiventer_Black-headed Shrike-Babbler	15
Schoeniparus cinereus_Yellow-throated Fulvetta	15
Taccocua leschenaultii_Sirkeer Malkoha	15
Vanellus duvaucelii_River Lapwing	15
Alcippe nipalensis_Nepal Fulvetta	14
Argya earlei_Striated Babbler	14
Bubo bengalensis_Rock Eagle-Owl	14
Chrysocolaptes guttacristatus_Greater Flameback	14
Eremopterix griseus_Ashy-crowned Sparrow-Lark	14
Gorsachius melanolophus_Malayan Night-Heron	14
Harpactes wardi_Ward's Trogon	14
Hedydipna metallica_Nile Valley Sunbird	14
Hemiprocne coronata_Crested Treeswift	14
Larus delawarensis_Ring-billed Gull	14
Melanocorypha maxima_Tibetan Lark	14
Montifringilla taczanowskii_White-rumped Snowfinch	14
Napothera malacoptila_Long-billed Wren-Babbler	14
Phylloscopus goodsoni_Hartert's Leaf Warbler	14
Phylloscopus kansuensis_Gansu Leaf Warbler	14
Picus xanthopygaeus_Streak-throated Woodpecker	14
Pitta sordida_Hooded Pitta	14
Ploceus galbula_Rüppell's Weaver	14
Sitta frontalis_Velvet-fronted Nuthatch	14
Spiloptila clamans_Cricket Longtail	14
Terpsiphone viridis_African Paradise-Flycatcher	14
Turdus celaenops_Izu Thrush	14
Turdus dissimilis_Black-breasted Thrush	14
Aethopyga christinae_Fork-tailed Sunbird	13
Arborophila mandellii_Chestnut-breasted Partridge	13
Argya caudata_Common Babbler	13
Calliope pectardens_Firethroat	13
Chloropsis aurifrons_Golden-fronted Leafbird	13
Cinnyricinclus leucogaster_Violet-backed Starling	13
Coracias abyssinicus_Abyssinian Roller	13
Cyornis glaucicomans_Chinese Blue Flycatcher	13
Cypsiurus parvus_African Palm-Swift	13
Lalage melanoptera_Black-headed Cuckooshrike	13
Lonchura malacca_Tricolored Munia	13
Lophaetus occipitalis_Long-crested Eagle	13
Lophoceros nasutus_African Gray Hornbill	13
Merops albicollis_White-throated Bee-eater	13
Merops leschenaulti_Chestnut-headed Bee-eater	13
Micronisus gabar_Gabar Goshawk	13
Mirafra erythroptera_Indian Bushlark	13
Oenanthe fusca_Brown Rock Chat	13
Petrochelidon fluvicola_Streak-throated Swallow	13
Phylloscopus emeiensis_Emei Leaf Warbler	13
Phylloscopus ijimae_Ijima's Leaf Warbler	13
Scopus umbretta_Hamerkop	13
Spatula discors_Blue-winged Teal	13
Urocynchramus pylzowi_Przevalski's Pinktail	13
Zapornia bicolor_Black-tailed Crake	13
Actophilornis africanus_African Jacana	12
