species	cell_hits
Crithagra mozambica_Yellow-fronted Canary	245
Linaria flavirostris_Twite	245
Ploceus cucullatus_Village Weaver	245
Chordeiles minor_Common Nighthawk	244
Phaethon aethereus_Red-billed Tropicbird	244
Thalasseus maximus_Royal Tern	244
Anas zonorhyncha_Eastern Spot-billed Duck	243
Gallirallus philippensis_Buff-banded Rail	243
Iduna caligata_Booted Warbler	243
Melanitta fusca_Velvet Scoter	243
Phoenicurus auroreus_Daurian Redstart	243
Locustella fluviatilis_River Warbler	242
Emberiza cia_Rock Bunting	241
Phoebastria nigripes_Black-footed Albatross	241
Colaptes auratus_Northern Flicker	240
Aethia pusilla_Least Auklet	239
Phoebastria immutabilis_Laysan Albatross	239
Alopochen aegyptiaca_Egyptian Goose	237
Cyanopica cyanus_Azure-winged Magpie	236
Elanus leucurus_White-tailed Kite	236
Ixobrychus cinnamomeus_Cinnamon Bittern	236
Lullula arborea_Wood Lark	236
Perdix perdix_Gray Partridge	236
Geothlypis trichas_Common Yellowthroat	235
Haliastur indus_Brahminy Kite	235
Lanius senator_Woodchat Shrike	235
Numenius tahitiensis_Bristle-thighed Curlew	235
Larvivora sibilans_Rufous-tailed Robin	234
Charadrius veredus_Oriental Plover	233
Dryobates villosus_Hairy Woodpecker	232
Oriolus chinensis_Black-naped Oriole	232
Petronia petronia_Rock Sparrow	231
Corvus albus_Pied Crow	230
Macheiramphus alcinus_Bat Hawk	230
Calidris ptilocnemis_Rock Sandpiper	229
Chroicocephalus philadelphia_Bonaparte's Gull	229
Geopelia striata_Zebra Dove	229
Leucophaeus pipixcan_Franklin's Gull	228
Nannopterum auritum_Double-crested Cormorant	228
Phoeniconaias minor_Lesser Flamingo	228
Riparia diluta_Pale Sand Martin	228
Scopus umbretta_Hamerkop	228
Todiramphus sanctus_Sacred Kingfisher	228
Acrocephalus agricola_Paddyfield Warbler	227
Cettia cetti_Cetti's Warbler	227
Rallus indicus_Brown-cheeked Rail	227
Bombycilla cedrorum_Cedar Waxwing	226
Porphyrio madagascariensis_African Swamphen	226
Agelaius phoeniceus_Red-winged Blackbird	225
Gyps fulvus_Eurasian Griffon	224
Mniotilta varia_Black-and-white Warbler	224
Acrocephalus melanopogon_Moustached Warbler	223
Oxyura jamaicensis_Ruddy Duck	221
Parabuteo unicinctus_Harris's Hawk	221
Phylloscopus plumbeitarsus_Two-barred Warbler	221
Anser canagicus_Emperor Goose	220
Falco femoralis_Aplomado Falcon	220
Setophaga ruticilla_American Redstart	220
Butastur indicus_Gray-faced Buzzard	219
Hydrobates pelagicus_European Storm-Petrel	218
Lophophanes cristatus_Crested Tit	218
Chrysococcyx caprius_Dideric Cuckoo	217
Crotophaga ani_Smooth-billed Ani	217
Empidonax alnorum_Alder Flycatcher	217
Ichthyaetus melanocephalus_Mediterranean Gull	217
Ixobrychus exilis_Least Bittern	217
Riparia paludicola_Plain Martin	217
Acrocephalus stentoreus_Clamorous Reed Warbler	216
Charadrius collaris_Collared Plover	216
Antigone vipio_White-naped Crane	215
Larus cachinnans_Caspian Gull	215
Oenanthe melanoleuca_Eastern Black-eared Wheatear	215
Tchagra senegalus_Black-crowned Tchagra	215
Turnix sylvaticus_Small Buttonquail	215
Corvus brachyrhynchos_American Crow	214
Ixobrychus eurhythmus_Schrenck's Bittern	214
Lonchura atricapilla_Chestnut Munia	214
Aythya americana_Redhead	213
Horornis diphone_Japanese Bush Warbler	213
Turdus ruficollis_Red-throated Thrush	213
Gallicrex cinerea_Watercock	212
Molothrus bonariensis_Shiny Cowbird	212
Pericrocotus divaricatus_Ashy Minivet	212
Sicalis flaveola_Saffron Finch	212
Turdus atrogularis_Black-throated Thrush	212
Egretta novaehollandiae_White-faced Heron	211
Hirundo smithii_Wire-tailed Swallow	211
Melanocorypha calandra_Calandra Lark	211
Sitta canadensis_Red-breasted Nuthatch	211
Quelea quelea_Red-billed Quelea	210
Accipiter soloensis_Chinese Sparrowhawk	209
Ardea cocoi_Cocoi Heron	209
Haemorhous mexicanus_House Finch	209
Pyrrhocorax graculus_Yellow-billed Chough	209
Apus caffer_White-rumped Swift	208
