species	cell_hits
Todirostrum cinereum_Common Tody-Flycatcher	29
Trogon elegans_Elegant Trogon	29
Aimophila rufescens_Rusty Sparrow	28
Arremonops rufivirgatus_Olive Sparrow	28
Asio stygius_Stygian Owl	28
Aythya fuligula_Tufted Duck	28
Burhinus bistriatus_Double-striped Thick-knee	28
Colaptes chrysoides_Gilded Flicker	28
Contopus pertinax_Greater Pewee	28
Elaenia flavogaster_Yellow-bellied Elaenia	28
Eugenes fulgens_Rivoli's Hummingbird	28
Eupsittula canicularis_Orange-fronted Parakeet	28
Francolinus francolinus_Black Francolin	28
Geococcyx velox_Lesser Roadrunner	28
Leiothlypis virginiae_Virginia's Warbler	28
Myioborus pictus_Painted Redstart	28
Pachyramphus major_Gray-collared Becard	28
Peucaea ruficauda_Stripe-headed Sparrow	28
Spinus notatus_Black-headed Siskin	28
Tolmomyias sulphurescens_Yellow-olive Flycatcher	28
Vermivora chrysoptera_Golden-winged Warbler	28
Arremon brunneinucha_Chestnut-capped Brushfinch	27
Basilinna leucotis_White-eared Hummingbird	27
Cairina moschata_Muscovy Duck	27
Colaptes rubiginosus_Golden-olive Woodpecker	27
Contopus cinereus_Tropical Pewee	27
Copsychus malabaricus_White-rumped Shama	27
Dryobates nuttallii_Nuttall's Woodpecker	27
Empidonax fulvifrons_Buff-breasted Flycatcher	27
Margarops fuscatus_Pearly-eyed Thrasher	27
Molothrus bonariensis_Shiny Cowbird	27
Myiodynastes maculatus_Streaked Flycatcher	27
Peucedramus taeniatus_Olive Warbler	27
Piranga leucoptera_White-winged Tanager	27
Polioptila californica_California Gnatcatcher	27
Trogon mexicanus_Mountain Trogon	27
Alectoris chukar_Chukar	26
Aphelocoma woodhouseii_Woodhouse's Scrub-Jay	26
Baeolophus inornatus_Oak Titmouse	26
Basileuterus belli_Golden-browed Warbler	26
Basileuterus rufifrons_Rufous-capped Warbler	26
Butorides striata_Striated Heron	26
Colibri thalassinus_Mexican Violetear	26
Corvus ossifragus_Fish Crow	26
Cyanocompsa parellina_Blue Bunting	26
Dromococcyx phasianellus_Pheasant Cuckoo	26
Icterus pustulatus_Streak-backed Oriole	26
Micrastur ruficollis_Barred Forest-Falcon	26
Morococcyx erythropygus_Lesser Ground-Cuckoo	26
Myadestes occidentalis_Brown-backed Solitaire	26
Oreothlypis superciliosa_Crescent-chested Warbler	26
Pavo cristatus_Indian Peafowl	26
Puffinus newelli_Newell's Shearwater	26
Saltator atriceps_Black-headed Saltator	26
Tiaris olivaceus_Yellow-faced Grassquit	26
Toxostoma lecontei_LeConte's Thrasher	26
Basileuterus lachrymosus_Fan-tailed Warbler	25
Claravis pretiosa_Blue Ground Dove	25
Haemorhous cassinii_Cassin's Finch	25
Heliomaster constantii_Plain-capped Starthroat	25
Icterus gularis_Altamira Oriole	25
Ictinia plumbea_Plumbeous Kite	25
Laterallus ruber_Ruddy Crake	25
Myiarchus nuttingi_Nutting's Flycatcher	25
Pterodroma inexpectata_Mottled Petrel	25
Ptiliogonys cinereus_Gray Silky-flycatcher	25
Ramphocaenus melanurus_Long-billed Gnatwren	25
Tityra inquisitor_Black-crowned Tityra	25
Toxostoma curvirostre_Curve-billed Thrasher	25
Anthus spragueii_Sprague's Pipit	24
Baeolophus bicolor_Tufted Titmouse	24
Clibanornis rubiginosus_Ruddy Foliage-gleaner	24
Crypturellus soui_Little Tinamou	24
Empidonax albigularis_White-throated Flycatcher	24
Eucometis penicillata_Gray-headed Tanager	24
Falco femoralis_Aplomado Falcon	24
Haliaeetus albicilla_White-tailed Eagle	24
Lampornis amethystinus_Amethyst-throated Mountain-gem	24
Loxops caeruleirostris_Akekee	24
Melanerpes uropygialis_Gila Woodpecker	24
Mionectes oleagineus_Ochre-bellied Flycatcher	24
Passerina versicolor_Varied Bunting	24
Patagioenas cayennensis_Pale-vented Pigeon	24
Selasphorus sasin_Allen's Hummingbird	24
Spinus lawrencei_Lawrence's Goldfinch	24
Toxostoma cinereum_Gray Thrasher	24
Toxostoma redivivum_California Thrasher	24
Amazona finschi_Lilac-crowned Parrot	23
Amazona oratrix_Yellow-headed Parrot	23
Calothorax lucifer_Lucifer Hummingbird	23
Coccothraustes abeillei_Hooded Grosbeak	23
Colinus cristatus_Crested Bobwhite	23
Dendrocolaptes sanctithomae_Northern Barred-Woodcreeper	23
Gavia arctica_Arctic Loon	23
Geothlypis beldingi_Belding's Yellowthroat	23
Glaucestrilda caerulescens_Lavender Waxbill	23
Junco phaeonotus_Yellow-eyed Junco	23
Magumma parva_Anianiau	23
Megascops trichopsis_Whiskered Screech-Owl	23
Melanotis caerulescens_Blue Mockingbird	23
Perdix perdix_Gray Partridge	23
Pheugopedius felix_Happy Wren	23
Saltator maximus_Buff-throated Saltator	23
Turdus rufopalliatus_Rufous-backed Robin	23
Tyrannus crassirostris_Thick-billed Kingbird	23
Tyrannus savana_Fork-tailed Flycatcher	23
Uropsila leucogastra_White-bellied Wren	23
Vireo atricapilla_Black-capped Vireo	23
Xenops minutus_Plain Xenops	23
Allenia fusca_Scaly-breasted Thrasher	22
Antrostomus ridgwayi_Buff-collared Nightjar	22
Ara militaris_Military Macaw	22
Artemisiospiza belli_Bell's Sparrow	22
Catharus frantzii_Ruddy-capped Nightingale-Thrush	22
Chlorospingus flavopectus_Common Chlorospingus	22
Columbina minuta_Plain-breasted Ground Dove	22
Dactylortyx thoracicus_Singing Quail	22
Euphonia affinis_Scrub Euphonia	22
Larus livens_Yellow-footed Gull	22
Leiothlypis luciae_Lucy's Warbler	22
Oporornis agilis_Connecticut Warbler	22
Pheucticus chrysopeplus_Yellow Grosbeak	22
Rhodinocichla rosea_Rosy Thrush-Tanager	22
Saucerottia beryllina_Berylline Hummingbird	22
Setophaga cerulea_Cerulean Warbler	22
Sporophila torqueola_Cinnamon-rumped Seedeater	22
Tapera naevia_Striped Cuckoo	22
Thraupis palmarum_Palm Tanager	22
Tinamus major_Great Tinamou	22
Trogon caligatus_Gartered Trogon	22
Turdus grayi_Clay-colored Thrush	22
Turdus iliacus_Redwing	22
Vanellus chilensis_Southern Lapwing	22
Vireo hypochryseus_Golden Vireo	22
Aethia pygmaea_Whiskered Auklet	21
Ardenna carneipes_Flesh-footed Shearwater	21
Calidris ruficollis_Red-necked Stint	21
Calocitta formosa_White-throated Magpie-Jay	21
Cardellina rubrifrons_Red-faced Warbler	21
Catharus occidentalis_Russet Nightingale-Thrush	21
Coccyzus melacoryphus_Dark-billed Cuckoo	21
Cynanthus latirostris_Broad-billed Hummingbird	21
Heliornis fulica_Sungrebe	21
Icterus pectoralis_Spot-breasted Oriole	21
Lampornis clemenciae_Blue-throated Mountain-gem	21
Lepidocolaptes affinis_Spot-crowned Woodcreeper	21
Loxigilla noctis_Lesser Antillean Bullfinch	21
Melanerpes aurifrons_Golden-fronted Woodpecker	21
Momotus mexicanus_Russet-crowned Motmot	21
Poecile sclateri_Mexican Chickadee	21
Quiscalus major_Boat-tailed Grackle	21
Rhynchocyclus brevirostris_Eye-ringed Flatbill	21
Spizaetus ornatus_Ornate Hawk-Eagle	21
Stelgidopteryx ruficollis_Southern Rough-winged Swallow	21
Amblycercus holosericeus_Yellow-billed Cacique	20
Anser brachyrhynchus_Pink-footed Goose	20
Ara macao_Scarlet Macaw	20
Atlapetes pileatus_Rufous-capped Brushfinch	20
Aulacorhynchus prasinus_Northern Emerald-Toucanet	20
Branta leucopsis_Barnacle Goose	20
Calonectris diomedea_Cory's Shearwater	20
Cassiculus melanicterus_Yellow-winged Cacique	20
Chloroceryle aenea_American Pygmy Kingfisher	20
Diglossa baritula_Cinnamon-bellied Flowerpiercer	20
Empidonax affinis_Pine Flycatcher	20
Florisuga mellivora_White-necked Jacobin	20
Galbula ruficauda_Rufous-tailed Jacamar	20
Gallinago gallinago_Common Snipe	20
Lepidocolaptes leucogaster_White-striped Woodcreeper	20
Megascops guatemalae_Middle American Screech-Owl	20
Melozone fusca_Canyon Towhee	20
Molothrus oryzivorus_Giant Cowbird	20
Oreoscoptes montanus_Sage Thrasher	20
Palmeria dolei_Akohekohe	20
Paroreomyza montana_Maui Alauahio	20
Pluvialis apricaria_European Golden-Plover	20
Poecile carolinensis_Carolina Chickadee	20
Polioptila albiloris_White-lored Gnatcatcher	20
Sphyrapicus thyroideus_Williamson's Sapsucker	20
Stercorarius skua_Great Skua	20
Thryophilus sinaloa_Sinaloa Wren	20
Trogon citreolus_Citreoline Trogon	20
Amazona farinosa_Mealy Parrot	19
Ammospiza maritima_Seaside Sparrow	19
Aramides axillaris_Rufous-necked Wood-Rail	19
Aramides cajaneus_Gray-cowled Wood-Rail	19
Baeolophus wollweberi_Bridled Titmouse	19
Calcarius ornatus_Chestnut-collared Longspur	19
Campylorhynchus gularis_Spotted Wren	19
Chlorophanes spiza_Green Honeycreeper	19
Cistothorus platensis_Grass Wren	19
Elaenia martinica_Caribbean Elaenia	19
Fregata minor_Great Frigatebird	19
Geotrygon chrysia_Key West Quail-Dove	19
Granatellus venustus_Red-breasted Chat	19
Lonchura malacca_Tricolored Munia	19
Milvago chimachima_Yellow-headed Caracara	19
Nucifraga columbiana_Clark's Nutcracker	19
Nyctiphrynus mcleodii_Eared Poorwill	19
Pardirallus maculatus_Spotted Rail	19
Patagioenas speciosa_Scaled Pigeon	19
Plectrophenax hyperboreus_McKay's Bunting	19
Pygochelidon cyanoleuca_Blue-and-white Swallow	19
Sporophila morelleti_Morelet's Seedeater	19
Tangara gyrola_Bay-headed Tanager	19
Thryophilus rufalbus_Rufous-and-white Wren	19
Turdus pilaris_Fieldfare	19
Tyrannus caudifasciatus_Loggerhead Kingbird	19
Vireo leucophrys_Brown-capped Vireo	19
Vireo pallens_Mangrove Vireo	19
Anabacerthia variegaticeps_Scaly-throated Foliage-gleaner	18
Campylopterus hemileucurus_Violet Sabrewing	18
Campylorhynchus rufinucha_Rufous-naped Wren	18
Cantorchilus modestus_Cabanis's Wren	18
Capsiempis flaveola_Yellow Tyrannulet	18
Colaptes auricularis_Gray-crowned Woodpecker	18
Dives dives_Melodious Blackbird	18
Dryobates arizonae_Arizona Woodpecker	18
Eupsittula pertinax_Brown-throated Parakeet	18
Gampsonyx swainsonii_Pearl Kite	18
Glaucidium palmarum_Colima Pygmy-Owl	18
Glyphorynchus spirurus_Wedge-billed Woodcreeper	18
Henicorhina leucosticta_White-breasted Wood-Wren	18
Icterus graduacauda_Audubon's Oriole	18
Leiothlypis crissalis_Colima Warbler	18
Leistes militaris_Red-breasted Meadowlark	18
Melanerpes chrysogenys_Golden-cheeked Woodpecker	18
Melozone kieneri_Rusty-crowned Ground-Sparrow	18
Ortalis poliocephala_West Mexican Chachalaca	18
Pachyramphus polychopterus_White-winged Becard	18
Passerina leclancherii_Orange-breasted Bunting	18
Phaethornis striigularis_Stripe-throated Hermit	18
Pseudastur albicollis_White Hawk	18
Pteroglossus torquatus_Collared Aracari	18
Selasphorus heloisa_Bumblebee Hummingbird	18
Taraba major_Great Antshrike	18
Amazona autumnalis_Red-lored Parrot	17
Anthus pratensis_Meadow Pipit	17
Arremonops conirostris_Black-striped Sparrow	17
Camptostoma obsoletum_Southern Beardless-Tyrannulet	17
Cardellina rubra_Red Warbler	17
Cercomacroides tyrannina_Dusky Antbird	17
Dacnis cayana_Blue Dacnis	17
Dysithamnus mentalis_Plain Antvireo	17
Icterus chrysater_Yellow-backed Oriole	17
Leptodon cayanensis_Gray-headed Kite	17
Leucolia violiceps_Violet-crowned Hummingbird	17
Loriotus luctuosus_White-shouldered Tanager	17
Melopyrrha violacea_Greater Antillean Bullfinch	17
Momotus lessonii_Lesson's Motmot	17
Nyctibius griseus_Common Potoo	17
Onychorhynchus coronatus_Royal Flycatcher	17
Oreortyx pictus_Mountain Quail	17
Piranga erythrocephala_Red-headed Tanager	17
Pseudonestor xanthophrys_Maui Parrotbill	17
Ramphotrigon flammulatum_Flammulated Flycatcher	17
Saltator albicollis_Lesser Antillean Saltator	17
Turdus infuscatus_Black Thrush	17
Zentrygon albifacies_White-faced Quail-Dove	17
Zonotrichia capensis_Rufous-collared Sparrow	17
Anas fulvigula_Mottled Duck	16
Arremon virenticeps_Green-striped Brushfinch	16
Centronyx bairdii_Baird's Sparrow	16
Chaetura cinereiventris_Gray-rumped Swift	16
Corvus nasicus_Cuban Crow	16
Crax rubra_Great Curassow	16
Cyanocorax sanblasianus_San Blas Jay	16
Cyanoloxia cyanoides_Blue-black Grosbeak	16
Dendrocincla fuliginosa_Plain-brown Woodcreeper	16
Fringilla montifringilla_Brambling	16
Habia fuscicauda_Red-throated Ant-Tanager	16
Icterus mesomelas_Yellow-tailed Oriole	16
Myrmotherula schisticolor_Slaty Antwren	16
Pachysylvia decurtata_Lesser Greenlet	16
Panyptila sanctihieronymi_Great Swallow-tailed Swift	16
Sicalis luteola_Grassland Yellow-Finch	16
Sporophila nigricollis_Yellow-bellied Seedeater	16
Tachyphonus rufus_White-lined Tanager	16
Thraupis abbas_Yellow-winged Tanager	16
Thryophilus pleurostictus_Banded Wren	16
Turdus plumbeus_Red-legged Thrush	16
Vireolanius melitophrys_Chestnut-sided Shrike-Vireo	16
Xiphocolaptes promeropirhynchus_Strong-billed Woodcreeper	16
Xiphorhynchus susurrans_Cocoa Woodcreeper	16
Zenaida auriculata_Eared Dove	16
Accipiter bicolor_Bicolored Hawk	15
Agelaius tricolor_Tricolored Blackbird	15
Amazilia tzacatl_Rufous-tailed Hummingbird	15
Amazona ochrocephala_Yellow-crowned Parrot	15
Atlapetes albinucha_White-naped Brushfinch	15
Basileuterus delattrii_Chestnut-capped Warbler	15
Brotogeris jugularis_Orange-chinned Parakeet	15
Busarellus nigricollis_Black-collared Hawk	15
Buteogallus meridionalis_Savanna Hawk	15
Dendrocolaptes picumnus_Black-banded Woodcreeper	15
Eupsittula nana_Olive-throated Parakeet	15
Formicarius analis_Black-faced Antthrush	15
Jacana jacana_Wattled Jacana	15
Melanerpes lewis_Lewis's Woodpecker	15
Mesembrinibis cayennensis_Green Ibis	15
Myiozetetes cayanensis_Rusty-margined Flycatcher	15
Phaeomyias murina_Mouse-colored Tyrannulet	15
Phaethornis longirostris_Long-billed Hermit	15
Phaetusa simplex_Large-billed Tern	15
Pheugopedius rutilus_Rufous-breasted Wren	15
Pionus menstruus_Blue-headed Parrot	15
Pionus senilis_White-crowned Parrot	15
Poecilotriccus sylvia_Slate-headed Tody-Flycatcher	15
Polioptila bilineata_White-browed Gnatcatcher	15
Psarocolius decumanus_Crested Oropendola	15
Pulsatrix perspicillata_Spectacled Owl	15
Ramphastos ambiguus_Yellow-throated Toucan	15
Ramphastos sulfuratus_Keel-billed Toucan	15
Terenotriccus erythrurus_Ruddy-tailed Flycatcher	15
Trogon melanocephalus_Black-headed Trogon	15
Agapornis roseicollis_Rosy-faced Lovebird	14
Aphelocoma unicolor_Unicolored Jay	14
Aramides albiventris_Russet-naped Wood-Rail	14
Buteo nitidus_Gray-lined Hawk	14
Chaetura brachyura_Short-tailed Swift	14
Corvus cryptoleucus_Chihuahuan Raven	14
Crotophaga major_Greater Ani	14
Cygnus olor_Mute Swan	14
Elaenia chiriquensis_Lesser Elaenia	14
Elaenia frantzii_Mountain Elaenia	14
Euphonia hirundinacea_Yellow-throated Euphonia	14
Fluvicola pica_Pied Water-Tyrant	14
Forpus passerinus_Green-rumped Parrotlet	14
Hylophilus flavipes_Scrub Greenlet	14
Leptopogon amaurocephalus_Sepia-capped Flycatcher	14
Myiozetetes granadensis_Gray-capped Flycatcher	14
Notharchus hyperrhynchus_White-necked Puffbird	14
Nyctibius grandis_Great Potoo	14
Oriturus superciliosus_Striped Sparrow	14
Ortalis vetula_Plain Chachalaca	14
Peucaea cassinii_Cassin's Sparrow	14
Peucaea humeralis_Black-chested Sparrow	14
Pipilo ocai_Collared Towhee	14
Progne tapera_Brown-chested Martin	14
Sternula superciliaris_Yellow-billed Tern	14
Tigrisoma lineatum_Rufescent Tiger-Heron	14
Toxostoma crissale_Crissal Thrasher	14
Trogon rufus_Black-throated Trogon	14
Tyrannulus elatus_Yellow-crowned Tyrannulet	14
Vireo vicinior_Gray Vireo	14
Amazona amazonica_Orange-winged Parrot	13
Anthracothorax nigricollis_Black-throated Mango	13
Ara ararauna_Blue-and-yellow Macaw	13
Ardea cocoi_Cocoi Heron	13
Arremon aurantiirostris_Orange-billed Sparrow	13
Asio clamator_Striped Owl	13
Cacicus cela_Yellow-rumped Cacique	13
Campephilus melanoleucos_Crimson-crested Woodpecker	13
Campylorhynchus megalopterus_Gray-barred Wren	13
Campylorhynchus zonatus_Band-backed Wren	13
Chiroxiphia lanceolata_Lance-tailed Manakin	13
Chrysolampis mosquitus_Ruby-topaz Hummingbird	13
Chrysomus icterocephalus_Yellow-hooded Blackbird	13
Colaptes punctigula_Spot-breasted Woodpecker	13
Dendroplex picus_Straight-billed Woodcreeper	13
Dendrortyx macroura_Long-tailed Wood-Partridge	13
Eumomota superciliosa_Turquoise-browed Motmot	13
Formicivora grisea_White-fringed Antwren	13
Forpus cyanopygius_Mexican Parrotlet	13
Glaucis hirsutus_Rufous-breasted Hermit	13
Grallaria guatimalensis_Scaled Antpitta	13
Jabiru mycteria_Jabiru	13
Laterallus exilis_Gray-breasted Crake	13
Leptotila plumbeiceps_Gray-headed Dove	13
Lophotriccus pileatus_Scale-crested Pygmy-Tyrant	13
Megascops choliba_Tropical Screech-Owl	13
Melanerpes rubricapillus_Red-crowned Woodpecker	13
Microrhopias quixensis_Dot-winged Antwren	13
Myiopagis gaimardii_Forest Elaenia	13
Myrmeciza longipes_White-bellied Antbird	13
Myrmotherula axillaris_White-flanked Antwren	13
Patagioenas nigrirostris_Short-billed Pigeon	13
Patagioenas subvinacea_Ruddy Pigeon	13
Pheugopedius maculipectus_Spot-breasted Wren	13
Philortyx fasciatus_Banded Quail	13
Pica nuttalli_Yellow-billed Magpie	13
Polioptila melanura_Black-tailed Gnatcatcher	13
Psarocolius montezuma_Montezuma Oropendola	13
Psiloscops flammeolus_Flammulated Owl	13
Saltator striatipectus_Streaked Saltator	13
Tachycineta albiventer_White-winged Swallow	13
Tolmomyias flaviventris_Yellow-breasted Flycatcher	13
Trogon massena_Slaty-tailed Trogon	13
Turdus leucomelas_Pale-breasted Thrush	13
Tyrannus couchii_Couch's Kingbird	13
Vireo nelsoni_Dwarf Vireo	13
Anas diazi_Mexican Duck	12
Anthus cervinus_Red-throated Pipit	12
Artemisiospiza nevadensis_Sagebrush Sparrow	12
Arundinicola leucocephala_White-headed Marsh Tyrant	12
Automolus ochrolaemus_Buff-throated Foliage-gleaner	12
Cantorchilus leucotis_Buff-breasted Wren	12
Ceratopipra erythrocephala_Golden-headed Manakin	12
Ceratopipra mentalis_Red-capped Manakin	12
Certhiaxis cinnamomeus_Yellow-chinned Spinetail	12
Chloroceryle inda_Green-and-rufous Kingfisher	12
Chlorostilbon mellisugus_Blue-tailed Emerald	12
Cnemotriccus fuscatus_Fuscous Flycatcher	12
Colibri delphinae_Brown Violetear	12
Colonia colonus_Long-tailed Tyrant	12
Conirostrum bicolor_Bicolored Conebill	12
Cyanerpes caeruleus_Purple Honeycreeper	12
Cymbilaimus lineatus_Fasciated Antshrike	12
Hydropsalis cayennensis_White-tailed Nightjar	12
Icterus nigrogularis_Yellow Oriole	12
Manacus manacus_White-bearded Manakin	12
Megascops seductus_Balsas Screech-Owl	12
Myiophobus fasciatus_Bran-colored Flycatcher	12
Notharchus tectus_Pied Puffbird	12
Pachyramphus rufus_Cinereous Becard	12
Pitangus lictor_Lesser Kiskadee	12
Rallus elegans_King Rail	12
Rhynchophanes mccownii_Thick-billed Longspur	12
Sakesphorus canadensis_Black-crested Antshrike	12
Saltator olivascens_Olivaceous Saltator	12
Saucerottia cyanocephala_Azure-crowned Hummingbird	12
Spindalis zena_Western Spindalis	12
Stilpnia larvata_Golden-hooded Tanager	12
Sublegatus arenarum_Northern Scrub-Flycatcher	12
Synallaxis albescens_Pale-breasted Spinetail	12
Tersina viridis_Swallow Tanager	12
Tunchiornis ochraceiceps_Tawny-crowned Greenlet	12
Vireo brevipennis_Slaty Vireo	12
Vireo chivi_Chivi Vireo	12
Ara severus_Chestnut-fronted Macaw	11
Atticora pileata_Black-capped Swallow	11
Callipepla gambelii_Gambel's Quail	11
Callipepla squamata_Scaled Quail	11
Catharus mexicanus_Black-headed Nightingale-Thrush	11
Centrocercus urophasianus_Greater Sage-Grouse	11
Chaetura spinicaudus_Band-rumped Swift	11
Chlorestes candida_White-bellied Emerald	11
Chlorestes cyanus_White-chinned Sapphire	11
Chlorestes eliciae_Blue-throated Goldentail	11
Coccycua minuta_Little Cuckoo	11
Cygnus cygnus_Whooper Swan	11
Dendrocincla homochroa_Ruddy Woodcreeper	11
Elaenia parvirostris_Small-billed Elaenia	11
Euphonia laniirostris_Thick-billed Euphonia	11
Euphonia minuta_White-vented Euphonia	11
Eurypyga helias_Sunbittern	11
Geothlypis aequinoctialis_Masked Yellowthroat	11
Hapalocrex flaviventer_Yellow-breasted Crake	11
Lophostrix cristata_Crested Owl	11
Lurocalis semitorquatus_Short-tailed Nighthawk	11
Myadestes unicolor_Slate-colored Solitaire	11
Myiarchus sagrae_La Sagra's Flycatcher	11
Phaethornis guy_Green Hermit	11
Poliocrania exsul_Chestnut-backed Antbird	11
Psittacara holochlorus_Green Parakeet	11
Psittacara strenuus_Pacific Parakeet	11
Quiscalus niger_Greater Antillean Grackle	11
Rhynchocyclus olivaceus_Olivaceous Flatbill	11
Saltator grossus_Slate-colored Grosbeak	11
Schistochlamys melanopis_Black-faced Tanager	11
Sitta pusilla_Brown-headed Nuthatch	11
Spizaetus melanoleucus_Black-and-white Hawk-Eagle	11
Sporophila angolensis_Chestnut-bellied Seed-Finch	11
Sporophila corvina_Variable Seedeater	11
Troglodytes rufociliatus_Rufous-browed Wren	11
Turdus nudigenis_Spectacled Thrush	11
Xenotriccus mexicanus_Pileated Flycatcher	11
Amazilia yucatanensis_Buff-bellied Hummingbird	10
Atalotriccus pilaris_Pale-eyed Pygmy-Tyrant	10
Campylorhynchus jocosus_Boucard's Wren	10
Chordeiles nacunda_Nacunda Nighthawk	10
Circus buffoni_Long-winged Harrier	10
Donacobius atricapilla_Black-capped Donacobius	10
Dryobates stricklandi_Strickland's Woodpecker	10
Hemithraupis guira_Guira Tanager	10
Hydrocoloeus minutus_Little Gull	10
Hydropsalis maculicaudus_Spot-tailed Nightjar	10
Ibycter americanus_Red-throated Caracara	10
Icterus prosthemelas_Black-cowled Oriole	10
Ixothraupis guttata_Speckled Tanager	10
Laterallus albigularis_White-throated Crake	10
Leptotila jamaicensis_Caribbean Dove	10
Machetornis rixosa_Cattle Tyrant	10
Megascops cooperi_Pacific Screech-Owl	10
Melanerpes hypopolius_Gray-breasted Woodpecker	10
Melozone albicollis_White-throated Towhee	10
Melozone biarcuata_White-faced Ground-Sparrow	10
Microcerculus marginatus_Scaly-breasted Wren	10
Mionectes olivaceus_Olive-striped Flycatcher	10
Myiothlypis fulvicauda_Buff-rumped Warbler	10
Nemosia pileata_Hooded Tanager	10
Odontophorus gujanensis_Marbled Wood-Quail	10
Oncostoma cinereigulare_Northern Bentbill	10
Pachyramphus cinnamomeus_Cinnamon Becard	10
Passer montanus_Eurasian Tree Sparrow	10
Platyrinchus coronatus_Golden-crowned Spadebill	10
Platyrinchus mystaceus_White-throated Spadebill	10
Polioptila plumbea_Tropical Gnatcatcher	10
Psarocolius wagleri_Chestnut-headed Oropendola	10
Psilorhinus morio_Brown Jay	10
Querula purpurata_Purple-throated Fruitcrow	10
Ramphastos vitellinus_Channel-billed Toucan	10
Ramphocelus carbo_Silver-beaked Tanager	10
Setophaga chrysoparia_Golden-cheeked Warbler	10
Sporophila bouvronides_Lesson's Seedeater	10
Sporophila funerea_Thick-billed Seed-Finch	10
Thalurania colombica_Crowned Woodnymph	10
Threnetes ruckeri_Band-tailed Barbthroat	10
Tolmomyias assimilis_Yellow-margined Flycatcher	10
Touit batavicus_Lilac-tailed Parrotlet	10
Trogon melanurus_Black-tailed Trogon	10
Turdus albicollis_White-necked Thrush	10
Turdus rufitorques_Rufous-collared Robin	10
Vireo crassirostris_Thick-billed Vireo	10
Accipiter superciliosus_Tiny Hawk	9
Amaurospiza concolor_Blue Seedeater	9
Amazona auropalliata_Yellow-naped Parrot	9
Ara chloropterus_Red-and-green Macaw	9
Aspatha gularis_Blue-throated Motmot	9
Baeolophus atricristatus_Black-crested Titmouse	9
Bolborhynchus lineola_Barred Parakeet	9
Cacicus uropygialis_Scarlet-rumped Cacique	9
Calocitta colliei_Black-throated Magpie-Jay	9
Campylorhamphus trochilirostris_Red-billed Scythebill	9
Campylorhynchus nuchalis_Stripe-backed Wren	9
Caryothraustes poliogaster_Black-faced Grosbeak	9
Chionomesa fimbriata_Glittering-throated Emerald	9
Chlorophonia occipitalis_Blue-crowned Chlorophonia	9
Ciccaba nigrolineata_Black-and-white Owl	9
Crypturellus erythropus_Red-legged Tinamou	9
Cyanolyca mirabilis_White-throated Jay	9
Dryobates kirkii_Red-rumped Woodpecker	9
Emberizoides herbicola_Wedge-tailed Grass-Finch	9
Empidonomus varius_Variegated Flycatcher	9
Euphonia gouldi_Olive-backed Euphonia	9
Hylomanes momotula_Tody Motmot	9
Icterus auricapillus_Orange-crowned Oriole	9
Icterus portoricensis_Puerto Rican Oriole	9
Klais guimeti_Violet-headed Hummingbird	9
Lipaugus unirufus_Rufous Piha	9
Melanerpes portoricensis_Puerto Rican Woodpecker	9
Melanotis hypoleucus_Blue-and-white Mockingbird	9
Mimus gundlachii_Bahama Mockingbird	9
Myiobius atricaudus_Black-tailed Flycatcher	9
Numida meleagris_Helmeted Guineafowl	9
Pampa curvipennis_Wedge-tailed Sabrewing	9
Penelopina nigra_Highland Guan	9
Phyllomyias griseiceps_Sooty-headed Tyrannulet	9
Piculus chrysochloros_Golden-green Woodpecker	9
Picumnus olivaceus_Olivaceous Piculet	9
Ploceus cucullatus_Village Weaver	9
Pyrilia haematotis_Brown-hooded Parrot	9
Pyrrhura picta_Painted Parakeet	9
Rallus longirostris_Mangrove Rail	9
Ramphocelus sanguinolentus_Crimson-collared Tanager	9
Schiffornis veraepacis_Northern Schiffornis	9
Setophaga adelaidae_Adelaide's Warbler	9
Tachornis phoenicobia_Antillean Palm-Swift	9
Tachornis squamata_Fork-tailed Palm-Swift	9
Theristicus caudatus_Buff-necked Ibis	9
Tityra cayana_Black-tailed Tityra	9
Turdus fumigatus_Cocoa Thrush	9
Vireolanius pulchellus_Green Shrike-Vireo	9
Ammodramus humeralis_Grassland Sparrow	8
Antrostomus rufus_Rufous Nightjar	8
Aphelocoma ultramarina_Transvolcanic Jay	8
Aphelocoma wollweberi_Mexican Jay	8
Asemospiza fuliginosa_Sooty Grassquit	8
Calidris pugnax_Ruff	8
Centronyx henslowii_Henslow's Sparrow	8
Chalybura buffonii_White-vented Plumeleteer	8
Chiroxiphia linearis_Long-tailed Manakin	8
Contopus caribaeus_Cuban Pewee	8
Creagrus furcatus_Swallow-tailed Gull	8
Crypturellus boucardi_Slaty-breasted Tinamou	8
Cyrtonyx montezumae_Montezuma Quail	8
Deconychura longicauda_Long-tailed Woodcreeper	8
Dendrocincla anabatina_Tawny-winged Woodcreeper	8
Dendrocygna viduata_White-faced Whistling-Duck	8
Empidonax flavescens_Yellowish Flycatcher	8
Erithacus rubecula_European Robin	8
Euphonia luteicapilla_Yellow-crowned Euphonia	8
Euphonia trinitatis_Trinidad Euphonia	8
Euscarthmus meloryphus_Rufous-crowned Pygmy-Tyrant	8
Furnarius leucopus_Pale-legged Hornero	8
Grus americana_Whooping Crane	8
Herpsilochmus frater_Rusty-winged Antwren	8
Hydrobates castro_Band-rumped Storm-Petrel	8
