species	cell_hits
Euphonia laniirostris_Thick-billed Euphonia	32
Galbula dea_Paradise Jacamar	32
Mionectes macconnelli_McConnell's Flycatcher	32
Monasa morphoeus_White-fronted Nunbird	32
Nonnula rubecula_Rusty-breasted Nunlet	32
Nyctipolus nigrescens_Blackish Nightjar	32
Pachyramphus viridis_Green-backed Becard	32
Philydor erythrocercum_Rufous-rumped Foliage-gleaner	32
Pipile cumanensis_Blue-throated Piping-Guan	32
Polytmus theresiae_Green-tailed Goldenthroat	32
Psarocolius viridis_Green Oropendola	32
Spinus magellanicus_Hooded Siskin	32
Sublegatus modestus_Southern Scrub-Flycatcher	32
Tachyphonus surinamus_Fulvous-crested Tanager	32
Touit huetii_Scarlet-shouldered Parrotlet	32
Zebrilus undulatus_Zigzag Heron	32
Chaetura chapmani_Chapman's Swift	31
Chaetura spinicaudus_Band-rumped Swift	31
Chrysomus icterocephalus_Yellow-hooded Blackbird	31
Circus buffoni_Long-winged Harrier	31
Columbina squammata_Scaled Dove	31
Dendroma erythroptera_Chestnut-winged Foliage-gleaner	31
Elaenia albiceps_White-crested Elaenia	31
Formicivora rufa_Rusty-backed Antwren	31
Helicolestes hamatus_Slender-billed Kite	31
Ixothraupis punctata_Spotted Tanager	31
Micrastur gilvicollis_Lined Forest-Falcon	31
Mustelirallus erythrops_Paint-billed Crake	31
Myiothlypis rivularis_Riverbank Warbler	31
Phaethornis bourcieri_Straight-billed Hermit	31
Platyrinchus mystaceus_White-throated Spadebill	31
Poecilotriccus latirostris_Rusty-fronted Tody-Flycatcher	31
Psarocolius bifasciatus_Olive Oropendola	31
Ramphastos toco_Toco Toucan	31
Sclerurus rufigularis_Short-billed Leaftosser	31
Syrigma sibilatrix_Whistling Heron	31
Thamnomanes ardesiacus_Dusky-throated Antshrike	31
Thamnophilus aethiops_White-shouldered Antshrike	31
Trogon curucui_Blue-crowned Trogon	31
Turdus ignobilis_Black-billed Thrush	31
Tyranneutes stolzmanni_Dwarf Tyrant-Manakin	31
Xenopipo atronitens_Black Manakin	31
Xipholena punicea_Pompadour Cotinga	31
Baryphthengus martii_Rufous Motmot	30
